data,assunto,veiculo,link,eixo_institucional,abrangencia,campus
2026-06-30,"IF Baiano desenvolve drones para agricultura, ensino e monitoramento ambiental em Guanambi",Agência Sertão,https://news.google.com/rss/articles/CBMixgFBVV95cUxOb1pIXzVKTGpTSXJPLUZEdmZWTmZ3UnNQZ3JaSTh3aW1HV09fcWRGMEZSNU5hX1c5SnZQMU5KYWpMb1U5S1NDdlRBNng3ZDNSTllLUDR0YVFhZTlYeHc3dGRhV1lOZHRMMmRxZjNNSkYxLWJuajAyNGViUS1UZ1lBelVPNGJWVWNkMWdNSjVYQTlWTGY2aW5Ha2psbXZ0ZjIzZWNFYTZuU3BialN2NmY4ZjFnVFhnVGR4M2hfa2FwVS16Z0tiZnfSAcYBQVVfeXFMTm9aSF81SkxqU0lyTy1GRHZmVk5md1JzUGdyWkk4d2ltR1dPX3FkRjBGUjVOYV9XOUp2UDFOSmFqTG9VOUtTQ3ZUQTZ4N2QzUk5ZS1A0dGFRYWU5WHh3N3RkYVdZTmR0TDJkcWYzTUpGMS1ibmowMjRlYlEtVGdZQXpVTzRiVlVjZDFnTUo1WEE5VkxmNmluR2tqbG12dGYyM2VjRWE2blNwYmpTdjZmOGYxZ1RYZ1RkeDNoX2thcFUtemdLYmZ3?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Guanambi
2026-06-22,"Codevasf, MIDR e IF Baiano firmam parceria para instalação de centro de transferência de tecnologia no Projeto Baixio de Irecê (BA)",www.gov.br,https://news.google.com/rss/articles/CBMikwJBVV95cUxPdzFPT21jdGhFS25BUlZNY0FlTG1aRHdfV1U3eWF2dlU4TDN2bmszUDlRdjFSR29xLVQ4Qk5OWnhNZkV0SlFXWWs3ajFWbng5SHQwbmhiM0J2b2wxdXVRbXVnczRiTHpRZTg2bzZkMC1Dal81SzM0eF9HSWZlTE1UOGpUR3Q4eE9RWDRBa0ZnLU1aVjJ1Q2xUYU5jbXlCdXpRWnVfQzZUaWZxWEluZGo2T2wyZlBLVUdIQUpST2U4MmZaa3k5dFFZcDVzUjJKMkJyT2pkcG93dS1kazQtbkJTZUdlZ1JHLXlxRlRFM2lXNXhGRDlvaVhiVjF2SnB0bEM1S285RUxCaXNHS2FpRExNYW1Gdw?oc=5&hl=en-US&gl=US&ceid=US:en,Pesquisa,Governamental,Geral / Não Especificado
2026-06-19,"Prefeitura de Alagoinhas e IF Baiano firmam parceria para impulsionar educação, inovação e desenvolvimento social",Prefeitura de Alagoinhas,https://news.google.com/rss/articles/CBMiywFBVV95cUxPVWpqNThXM0U4dFZxaDRRNlpwN3hBMmdNVkMyZ1JGWHRUMG9Ca2U3WmZNYmdiSlhLQXh4YVU2YXVtSktmT3dXSGhMcFNyY193dmxIV1MzLU9PZjNDeDllb3Axb2tydm96cmN3bHZUazRsbk94Q2pycGxjQUdqbUVCZXNpeFlBUzNGZzlzR1hTaW9GY0phMWZzV1Q3QXdwWFphUzd6SXB6U2M0cWloZGRQR25sTGR0QjlrNWJsNks5QklSZ3pXeFhmT1JPSQ?oc=5&hl=en-US&gl=US&ceid=US:en,Pesquisa,Governamental,Alagoinhas
2026-06-19,"Prefeitura de Alagoinhas e IF Baiano firmam parceria para impulsionar educação, inovação e desenvolvimento social",Se Liga Alagoinhas,https://news.google.com/rss/articles/CBMi9AFBVV95cUxONGI5YjYxOE9pdnVFWVdYa1E5SEhPdGlKdDMta3pmQjZHTUtXcnpPTHJidlp0MjN1TWxRWDUtVTE1RGI4cDdHRDYzSExuaGRnMTZwZGZwX3hCaHN0MlVfc1VRNDlPZnRuTjZsRzRHYXpUS2NzYmptYi1FVHdXSnVmM3dtWHhQOU9wbjNvNEdPbURXbWFvdmRtQjd5ek1hYTZiWUZMMnhPZDBJUm9ZbVJNU011dkRDTzQ2cW9CQ18xd2tsbC0xbTRNb1FPUGxFQ0xLQTBYcGtsY3BNcHo3LXZvbGRYbXRRcVlKcG1kYkZGQ1gzU0Zr?oc=5&hl=en-US&gl=US&ceid=US:en,Pesquisa,Imprensa Local,Alagoinhas
2026-06-16,Reitora do IF Baiano retifica portarias de nomeação e afastamento de servidores,O TEMPO,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQTGlNQnhsSXlESXJDY1lzV0FGbEFVNHFhR3B5WGtrdmdYNlBfd1BqZExuY0I0M0c0NFZ2MjYxcHc0anhPVFk3dTVJVUM1dEtBTE1qU2M1cUt3UW11Nkwyd053ZFpzLWJicjI4QTJfNFEzd1p1TkdjZFZqd3pyLVAtOVpIeG1qMExDbHY1T18tOGxOekV1TkRBMTlKVElwaDZYQ0J3VjJhZVo5b0xybndYODk1bFZQNVhhdE1xTGQwRWxrQdIBxwFBVV95cUxNZWFQdV8td2o4RWVyUEdGaktiWUVBQlZtQ2hlX01GbFA5bEZ5ckxNRVY2MkVvdHRGVm5EZVlKLUk1S3FxVExTVEdsMU5TRXZsOUlpWklJdHZUQXdIcDhGak9yVTlMV2Fsa3hEUjlEUEZCeUN3SzgwWVFJN0hkSklEUmgweU1DSTN2RWdzb2ppdWZYVzQ2ZUF6bnR1eEFjTWpSMFMwQ1lJc1BMQVdUcUFhOW1wOWxnSnhoQ1pBV1FuTmhqQmg4cmVV?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa (Nacional),Geral / Não Especificado
2026-06-10,IF Baiano - BA abre seleção para Profissional Técnico Especializado em Linguagem de Sinais,PCI Concursos,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQaW44WGdUdXIzWkZrdEpzanduLTNJeG5kcE1sMXVSSTViMlVJOTA0YjMwb0ltZWh5bHBUc0plT3R0SUJ6VDdlVkNOYUdWcDV3aldneFVtaDB2eVptaXpNUm44OWpiWE1UbnFQMVNzVGJSTkV5UFJ0MnRjczJOMFJXbjVBcHRWZDJUUG8yQVFPWk83elNXeUVFX2F4TG1BdDZWaUFvT3lfelBGcW5pTVpvQnlIQjQtMGxqTWsyQzhrTlRqWk5DV1NwUg?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2026-06-04,IF Baiano Valença abre seletivo para professores substitutos,Sou Enfermagem,https://news.google.com/rss/articles/CBMipgFBVV95cUxPWUNmbG02QllHNlh1dzdpZ3V4dW9XbXRBdG1NanMzM3BGbm1OZzg1cGI3OGpoZDAzckpqd3V6bEMwNmxuMHJsRHY5TlptZHNaLTJtTVBmMFVoU0tBU3JacEJpeWZQUGdLYmNnVDFRMnQ1cEdYOE9BREY0Y2YwMkhlanJoWFI1bVRBOHBWUTBleE9ydTJuek9RcmhDbFRNTTBER2xjWVF3?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Valença
2026-06-02,IF Baiano investe R$ 3.060 em nitrogênio líquido para bovinocultura em Catu,Mídia Externa,https://www.otempo.com.br/politica/2026/6/2/if-baiano-investe-r-3060-em-nitrogenio-liquido-para-bovinocultura-em-catu,Institucional,Imprensa Local,Catu
2026-06-02,IF Baiano investe R$ 3.060 em nitrogênio líquido para bovinocultura em Catu,O TEMPO,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQd1U2UzYzdWdWcXVoQVdDMGJHT0VWYVQ0M0tTVHNrUDJPVXJ0OWcwN1hLYktzYU9yV3o1VFNvOV9iNFdCYTdUY2hiTUp0MVhBWUN4ZHFhUzNydzVKNENuRlZ4TUF1U29qRTVnSUU3bTRNVnRoY05MMmUwTk5RbkNxbFljZ1ZuMXVvdTRMTlp5MG1KM2JoLV9VS1k5N2tIR2Y5MDE3eHFHS2xHdUdDUzNYVFF4bVczdkZt?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa (Nacional),Catu
2026-06-01,IF Baiano abre seleção para estagiários remunerados em Bom Jesus da Lapa,Notícias da Lapa,https://news.google.com/rss/articles/CBMizgFBVV95cUxNM053Y01BZmlpRloxYkdRalJPR3pPWk90d3pRMExoRWt4dTdHdWpGX0VyczFiX2JyMG5aSTZxb21sU3o1OUdQcHFMRlE1NS1PbVRFTlBqSUVPQ3BQbUdmRmF3SXR3enZxZUVCUEE1cXR4eEM3ZXpYbURhSXlHNXZ1WWJqNHFDUkxpWlFhWXk4bWRzTVkzeXJkWGg5bENvNjZNRDBLR2ZQUnlzMjllQ2N4NVRnbWxJOXVMQ3doOVNWeFdVWUFPS1I2YVNVUExlZw?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Bom Jesus da Lapa
2026-05-31,"IF Baiano abre seleção para estágios remunerados em Bom Jesus da Lapa, Guanambi e Senhor do Bonfim",Fala Você Notícias,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPaHdsVV9kS3dhMGVuQ2wtQ3R6eVNPVWp0YTZLUTBKa0M5czdrekdTaUxpbmYycTJYSENJWVVmbFVuTW9DM3ZpMFNYQ25IUzI2VU1sM3BYS2paVnJMY0ZjUWE0ckRkekZEcEFsSDB1d2c2dHdsMVg4dUdsNVpfdklxbWhIRFp5Q0YzNkRYQ1cwMjhrMmpLX0VXVUNRSVBMRTQtWEh3OWtFRWl6amJnTXIxbHZRWk8yeWlQZDY2YjY2Rm1hWXhXa0VjenlOaFVCaFRhNW1MbDl0YUhWVVFzeHdjNURBLVY?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Bom Jesus da Lapa
2026-05-31,IF Baiano abre vaga professor substituto Xique-Xique,Sou Enfermagem,https://news.google.com/rss/articles/CBMimwFBVV95cUxPbmg3OUhpNGttaDZZd2h4bmRFUDdhMWlHeFJFeWxnYkg2RjFkdlNQb3JXOXRvUHBLOG5laW1RcHJCNTNoYkNKU2lGYXNvZUlRSUNRejZKWlgxZzhLdHpHcDFJZ0pURVkyeDZ3VFBKR09kSlItZ0htM0w2REJGT0UtT0lxN0JIRndOM3ZSLU1OZTZ3akM1dk4tMi0ydw?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Xique-Xique
2026-05-31,"IF Baiano abriu processos seletivos de estágio em Bom Jesus da Lapa, Guanambi e Senhor do Bonfim",Agência Sertão,https://news.google.com/rss/articles/CBMizgFBVV95cUxORTUyUlNncTJ0UjBxRzVZVlBBSUl5blJpQmZIM0FDT1UxRGFVbGhQQndWNEw4d010QXVzZm9PcmgxcnY2UlpLNlUtNElXUy1LZ3BRZXRBd01NdDAwa0l4SlRTWFV5OUdpMjdDbkxwNEFxSHo3QzQzcklGckkxRnAwa3NxWlZnQXMwaDNmajNKR3ItTWVDSW9EVGRyb2FXZEMxdFJET21MUXNCMkJnTjBVNnZDdDQ2YTFkQWpWZi1ZRXFpOGVUZ053UjNkSDVud9IBzgFBVV95cUxORTUyUlNncTJ0UjBxRzVZVlBBSUl5blJpQmZIM0FDT1UxRGFVbGhQQndWNEw4d010QXVzZm9PcmgxcnY2UlpLNlUtNElXUy1LZ3BRZXRBd01NdDAwa0l4SlRTWFV5OUdpMjdDbkxwNEFxSHo3QzQzcklGckkxRnAwa3NxWlZnQXMwaDNmajNKR3ItTWVDSW9EVGRyb2FXZEMxdFJET21MUXNCMkJnTjBVNnZDdDQ2YTFkQWpWZi1ZRXFpOGVUZ053UjNkSDVudw?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Bom Jesus da Lapa
2026-05-31,IF Baiano abre seletivo para Professor Substituto AEE,Sou Enfermagem,https://news.google.com/rss/articles/CBMinAFBVV95cUxQU1F2bmhlOGxid0pQSnBuMzlMMllpUHhubm5NVWtabld4VW5Xd3hiaGZTcS1KTF9HVFN4LXhndEhwcFBGWTlkbVlNNmtJT1VzYkdIYW5xRkpuUFRyVG9EWDJfNkFjazlDUTNJWUNNc0xVOHZVOUVheVBlV3Iyb0dsQ3BJeFZ1ek1OTGFzMGw4TmR4YW1LRXRhQ0g2SUU?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2026-05-29,Guajeru realiza ação educativa sobre sustentabilidade em parceria com o IF Baiano - iGuanambi,iGuanambi,https://news.google.com/rss/articles/CBMiywFBVV95cUxNdVEtVEVCU1NWVzhDMktBVmFBVEROcTM2RVgxMkJoUUloVzBmVjAzN3hRZjRqTDJCRDVlRjc1U3NRSHZqVlA1VTJDOWVMVnFfRGhOMmhYX0FjZnVyNW5wMk9FVHczTk5DcWxLcHgzZXVveFl2aHJRN3FSbGRScVQ0S3NtcmFzQXAtX1piVW1sZ21pbGlyU1R2UWNMQ2ZiQXY4TU9jU2FLck1xVVF6WHItRzA2ZG1mMk1WamFrVUFENVRVVXlHWmpSeGhOd9IB0AFBVV95cUxPekFzZDdibFhpTU51NnFTa19JUVNRbXNWZWRaUERaVjFoY2ZnTU13TkxoU21FWWhKZjVTMUVXc3pWOUYzUFZqNGo3Q2NfOWhaX2taR0ljQk1CaGdSR0lQSXNOb3dVWWJQNEt3eHJJSjFPNU93ZnZlaEpCeHl0NU9JcUF5ZU12UTFHZ210ekJmTHh4T3ZwZVNaZFJZMnBtUFZBS0RBUjFWSWUwLVNocXFwaU11aEtqemZDbjZpSUxlSHdhSDdxbFFNRVFVZ2Jid1lt?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Guanambi
2026-05-28,IF Baiano abre processo seletivo para professores substitutos no campus Valença,PCI Concursos,https://news.google.com/rss/articles/CBMivAFBVV95cUxPSExzZHlPM2FLbzRub3laVXpVaU1vWW5nN2JzZmd2MHZuZEJVOFh1VlpHbUpJR1d2QXdTRTFkR1NiaUNyMUUyQngzQkJwMXZnUm5ydTRUSGNNd2FmaVU5R2lzTkJoT2doT2luUG9vMXlMR1YzbWsxTVptNnI4bXJwRHJWbFMzNEZPak45R3lDZ0I1MHhmdlZKbDRGbDRhZVFoaVJTRUgxZ3dWVVlQczVOUXhVLWp6RWR5enpiSA?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Valença
2026-05-28,IF Baiano abre vagas para Professor Substituto em três áreas,Ache Concursos,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPZjFwa3ZBQjdkbjZQNjFES19wVWcwNk5FTWxBMHh0cEpCZEtHbVdNYkxBdlBoTDhYUDhaamVWYnd4b1JRSEt6YWV3Z0lnWkRQWUYwbXk3RmlGNzBnWVAwLXZ0ekFLdGRTYzhSZ3lfbWdUQk5fS3BpeVlNLWd2RXhjNERjNnNSdmxQcXR4bU02aFhkRUlxdnB2eFoyb0tJRmtoanlJWTlMRFBscG9BcnItNERNcEVYR2psc3djRU1jLWFfQdIBwgFBVV95cUxPZjFwa3ZBQjdkbjZQNjFES19wVWcwNk5FTWxBMHh0cEpCZEtHbVdNYkxBdlBoTDhYUDhaamVWYnd4b1JRSEt6YWV3Z0lnWkRQWUYwbXk3RmlGNzBnWVAwLXZ0ekFLdGRTYzhSZ3lfbWdUQk5fS3BpeVlNLWd2RXhjNERjNnNSdmxQcXR4bU02aFhkRUlxdnB2eFoyb0tJRmtoanlJWTlMRFBscG9BcnItNERNcEVYR2psc3djRU1jLWFfQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2026-05-28,IF Baiano publica três vagas para Professor Substituto no Campus Valença,Concursos no Brasil,https://news.google.com/rss/articles/CBMixgFBVV95cUxOUjAtWWlMRmxxcFFkWHBUa0QzLWJCZ3l4aHZHYmlSa25nNVNPeGNYNHZUb1V4b0s0anI0WHctdXBfTWx3OVZSS2EtdnNtUmNTNFBUZWh0ajVwX1BTVnEyTWt0NmROZC0wVFJ0MGhua2RQbzM5a1R5bko3ZHBjVGZiQXZ6bnUyRHN4VWttV0hleUFiSWJ2LU4wYmFtYU96NV9CaFFYb1pBNHJLNGtHVmFNZWJVRG1iZ3JUcFJWZERKWU12QkZ0aUE?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Valença
2026-05-28,IF Baiano abre seleção para professores substitutos nos campi Alagoinhas e Xique-Xique,Bahia Na Política,https://news.google.com/rss/articles/CBMiugFBVV95cUxPTm1adjVyWHNaUmwtdE9iZDVxTGNIakNuXzhyY1liZHV2Wk1iaVZjMDZ3VkZmdmJlcTJyUmw4WFhYOXlqclN4d3MxSnJTYUxSVHE2NUFsZXhBNUZoUG1Pd3RORldXYlJHYjFwZ3MzRnNxRmJYQ21OY3NjLWl4eVYwY29XNkZucmVIVzM4a0pMbElyRDQ2TmFTWHAwX1hBaElSM09WczVySndDTDdCaXU5NTRUY1BUaGx6VkE?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Alagoinhas
2026-05-28,IF Baiano abriu seleção para estágio remunerado em Guanambi,Agência Sertão,https://news.google.com/rss/articles/CBMingFBVV95cUxPT0pmQV9aZ1JEX19nWC0wV3dhMU9EWUcyNEdpTy1xYmYyYjhyMkswUC1wVkhrWUhjX2h6Tk1lTEhFY2U5SEFndlJaY0FhT3NoYVVRcWJZMHNleW9hejBRYWp6ZFNqZU4zVDBteGt4d1FId2pPeF96WDJLXy02VG1GVVkzY3FnOF9tcHNaQ1M4VFRNT0hPWUt1VmF6VVhRQdIBngFBVV95cUxPT0pmQV9aZ1JEX19nWC0wV3dhMU9EWUcyNEdpTy1xYmYyYjhyMkswUC1wVkhrWUhjX2h6Tk1lTEhFY2U5SEFndlJaY0FhT3NoYVVRcWJZMHNleW9hejBRYWp6ZFNqZU4zVDBteGt4d1FId2pPeF96WDJLXy02VG1GVVkzY3FnOF9tcHNaQ1M4VFRNT0hPWUt1VmF6VVhRQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Guanambi
2026-05-28,IF Baiano abre vagas para Professor Substituto em três áreas,Mídia Externa,https://www.acheconcursos.com.br/concursos-bahia/processo-seletivo-if-baiano-vagas-professor-substituto-tres-areas-90483,Gestão e RH,Imprensa Local,Geral / Não Especificado
