data,assunto,veiculo,link,eixo_institucional,abrangencia,campus
2020-06-22,Homem morre em confronto com a Cipe Sudoeste em Guanambi - iGuanambi,iGuanambi,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNSndvd0tLNGFDV2Q0ZUdFbHM4eGI5OW9wUUdXZXpQdURWdHd4cTZrVFdqN0c3bnNsV09DR2hLejRBdElxZnY5Rmd5QTQwS2I3eVBKZWJ2YjREdzluQ1phMC1Xd0loWEJNajZVcGptQi0xaThJa2xKb2JuWDZNYmxWeHBTRmdtVzNxSmFTTlF1UHE1b2JMT2dYSFM1dDd0NFpaU3FlUnliWlY4d9IBrwFBVV95cUxNUjd3aW9tLWFmS3ZBcVUxOVNaemVZZ09MZmtYWm5Td2RzeTJfNTRYRmxSbnh5THY5UFlkUFQwOTR0TjZpSkJVb05fVVVnQnRmWlU2dUFjZnJUdjZZZXp6UDZ1VmRpeEdxWWVySkdvRE5zNzJSUDE3dVI3YzFtbWRMa2psOW5IUURleGRrR05FX0pmRmpwOUp0QjY0VXJnMHpHSWthekdERW03SDNaN2FB?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Guanambi
2020-06-20,Curso \- Programa Novos Caminhos,InfoEscola,https://www.infoescola.com/noticias/ifac-e-if-baiano-oferecem-cursos-de-qualificacao-por-meio-do-programa-novos-caminho/,Ensino,Imprensa Local,Geral / Não Especificado
2020-06-19,Vagas para curso de Libras,Blog do Vestibular,https://www.blogdovestibular.com/noticias/programa-novos-caminhos-1350-vagas-ifce-e-ifbaiano.html,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2020-06-19,"(599) INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA - IFBA",emec.mec.gov.br,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQeGp1bEJfOW5GZ1pWUWNjYnNEdzFMSFdENDhRVFczQ05sOTJ1WHl5akdWeEs4RXVfa012WHNFcDBmZkhNb0hIM2JHVWRhcXo4bjFKb1hSOEJERThwNXpiUWNfR1ROeDlYZ0F0VnJiZUVaUi1EZndnVWotSHpsVzBhZXJHUkF3bDJOanV1NVB5aUEybzVUVW9xQTJqSjVuTlkxX2JyVFROQ0ZSUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Pesquisa,Institucional / Governamental,Geral / Não Especificado
2020-06-19,Vagas para curso de Libras,Ministério da Educação,https://www.gov.br/mec/pt-br/assuntos/noticias/programa-oferece-mais-1-350-vagas-em-cursos-de-qualificacao-profissional-a-distancia,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2020-06-15,Mulheres estuda método de identificar corona,Secti,http://www.secti.ba.gov.br/2020/06/1889/Mulheres-cientistas-estudam-metodo-alternativo-para-detectar-Coronavirus-na-Bahia.html,Institucional,Imprensa Local,Geral / Não Especificado
2020-06-15,Mulheres na Ciência,Bahia Online,http://www.jornalbahiaonline.com.br/noticia/39252/Mulheres-cientistas-estudam-m%C3%A9todo-alternativo-para-detectar-Coronav%C3%ADrus-na-Ba.html,Pesquisa,Imprensa Local,Geral / Não Especificado
2020-06-15,Seminário de Agroecologia,IGuanambi,https://iguanambi.com.br/if-baiano-sediara-o-iv-seminario-de-agroecologia-e-producao-organica-do-territorio-sertao-produtivo/,Extensão,Imprensa Local,Guanambi
2020-06-08,Câmeras de Higienização \- Campus Catu,Atualiza Bahia,http://www.atualizabahia.com.br/pesquisadores-da-area-de-robotica-criam-camaras-de-higienizacao-para-a-covid-19-na-bahia/#.XuE91UVKjIU,Institucional,Imprensa Local,Catu
2020-06-08,Câmeras de Higienização \- Campus Catu,Jornal Correio,https://www.correio24horas.com.br/noticia/nid/pesquisadores-criam-camaras-de-higienizacao-para-a-covid-19-na-bahia/,Institucional,Imprensa Regional (Bahia),Catu
2020-06-03,Plataforma de combate à Covid-19 para surdos,CONFAP,https://confap.org.br/news/pesquisador-cria-plataforma-de-combate-ao-coronavirus-voltada-para-pessoas-surdas-na-bahia/,Institucional,Imprensa Local,Geral / Não Especificado
2020-06-02,Bom Jesus da Lapa tem 55 vagas do Pronatec para curso EAD de Promotor de Vendas,Notícias de Bom Jesus da Lapa,https://news.google.com/rss/articles/CBMiywFBVV95cUxOTmhnN0hMendLb05xLXBoWmZTaGVRYndMM3ZSQVJ5SEJOd0hCMGF5MXdRQXhxY2kwaldrUk9jaE5zaTVhWjJFaVdQcWVmb2xmeUR4S0x0aExjN0xXVGZhZEhDTTJzek8xMlFibFhWaVVic1N4VTNqNXc2M1JzYW1yV0JFY1hpeVo3cGNJOE81M0RVeDlGaEdsbzY0Tkx1WXoxUkticnN3aFV5d2ZvVktJczNMX1RlXzB5QnIwX0h3UWRCZENNa2xHZWpCVQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Bom Jesus da Lapa
2020-06-01,Plataforma de combate à Covid-19 para surdos,Agência Sertão,https://agenciasertao.com/2020/06/01/pesquisador-cria-plataforma-de-combate-a-covid-19-para-pessoas-surdas-na-bahia/,Institucional,Imprensa Local,Geral / Não Especificado
2020-06-01,Plataforma de combate à Covid-19 para surdos,Atualiza Bahia,http://www.atualizabahia.com.br/pesquisador-cria-plataforma-de-combate-ao-coronavirus-voltada-para-pessoas-surdas-na-bahia/#.XuE6yUVKjIU,Institucional,Imprensa Local,Geral / Não Especificado
2020-05-27,Eventos - Glória conquista 50% das vagas na Conferência do IFBA - Prefeitura Municipal de Glória,Prefeitura Municipal de Glória - Bahia,https://news.google.com/rss/articles/CBMiZkFVX3lxTE4yZEJlZXBlXzBjT2JUYjMwZGsxTzBuLVhJU3VuTUNtSzFwcEYzQlUyVXltdGU0bGN3dkdET3Nta1djWDBlX2hxUGtwTUU1Z3N6X3lyWTFnSUQyMFpoQlhlVUFTQm9lUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Institucional / Governamental,Geral / Não Especificado
2020-05-26,#Chapada: Prefeitura de Mulungu do Morro pede direito de resposta em relação a carreata ocorrida em plena pandemia,Jornal da Chapada,https://news.google.com/rss/articles/CBMi6wFBVV95cUxPYkh6Rm9rVURmc3VGdDFxZ0FDX3ZETDEydDdGekZ1X3lqQzBjaF9CZmFxU2tIR0F1N0FaVUxjMzBCbmxrTnd4OTNhSDUteHV4Ti1xQ1NiMENnYVFRcjlZRU5GRWVnNnBKeGx6Q2R4UVlPaF9MWFF0YUVmUzh1LURxc1dIaGo1V2xCNVo0MVJCcHhOY3lUVXllRXdkTFpHbjZkUVg4TUNsUTRGTHhpQV9iMmh4U0VTXzM5R3QzOWlXRlBxbWNyTE41MTJQdmVtSWxSdzI4X2pyU25CeVI2R0cwN290bGRFZS1QejI00gHwAUFVX3lxTFBkR1p6SVlKX3ZmNXRnTGlqRmRoaWh6NG1TcEdhSk8zM1JrYVlTSWxoX0lBdFhDOHFWb0JSZE9lck9YYlVmdk9ZQTMtOGFGRUhMeVV1eHJkZTZlTnN4NDJWVmlkUUhDRmpLRTdLcTBycXY3UnQyV0N4X29Ld3AtUjNmSUVoYXZ5NmNMTHlTc2U4dWRyM25kSm5CM3hIZzU4Znd3N1E1WldRT3Q5UGtwMDJyVjdSaV9Yd0tGOVpGWGxxdkxXOEg3R2RLWXlVZ1BWbTNNaDBZMkVGbWxrUmpxNEc1Q2g2aGp3TUYtVDA1UVZmOQ?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2020-05-26,"Teixeira: Suspeitos de matar o mecânico ""Zoi"" são presos pela ROTAM com arma e drogas e são liberados após oitiva",liberdadenews.com.br,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNQk1IRVgyd0JpYTJTdzNCZ001TGFRLV9kTzRIVDZMcnN6cjBqbnE2b1ZzZHFSbVlNUkRLLVFOamV3TndySFNhMF9PS2l4VWdzV1VWR0ZJOG43N2xlMEc4SkNIdl8wQ0Vsb3lpc3U4VTFBbkhsYVZ1d0wyUEVEdjJxRVJSNWs0Zktya0tlY1QwUlkxdU9jYVJmMVlGZVRWdjZKQzlPYndqYXlQclJSQklnc2NyRFlXN1o1TG81WE82YkRhNGh5UV9GdDhQdUdCaGxubFd6ZVNLSmJteTJwZlJfcl9oYjVuRzhXVEdhOVNR?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2020-05-25,Agência Sertão,Debate ambiental Guanambi,https://agenciasertao.com/2020/05/25/if-baiano-promovera-debate-online-sobre-questoes-ambientais-em-meio-a-pandemia/,Institucional,Imprensa Local,Guanambi
2020-05-19,Projetos aprovados no Conif,Jornal A Tarde,http://atarde.uol.com.br/tempopresente/noticias/2127814-agrobr-tenta-retomar-negocios-com-a-china-premium,Extensão,Imprensa Regional (Bahia),Geral / Não Especificado
2020-05-08,Produção de kits e sabão no Campus Santa Inês,Ministério da Educação,http://portal.mec.gov.br/component/content/index.php?option=com_content&view=article&id=88841:instituto-federal-baiano-produz-sabao-liquido-e-kits-de-protecao-para-doacao&catid=12&Itemid=86,Institucional,Especializados (Nichos),Santa Inês
2020-05-05,Monitoramento de Casos da Covid,Ministério da Educação,http://portal.mec.gov.br/component/content/index.php?option=com_content&view=article&id=89341:instituto-federal-baiano-divulga-mapeamento-diario-de-casos-de-coronavirus&catid=12&Itemid=86,Institucional,Especializados (Nichos),Geral / Não Especificado
2020-05-02,Ações em parceria com a UEBS,Jornal A Tarde,http://atarde.uol.com.br/portalmunicipios/municipios/noticias/2126517-uesb-lidera-rede-de-combate-ao-coronavirus-no-interior-baiano,Institucional,Imprensa Regional (Bahia),Geral / Não Especificado
2020-04-28,Monitoramento de Casos da Covid pelo Campus Santa Inês,Blog Criativa,https://criativaonline.com.br/grupo-de-estudos-divulga-mapeamento-diario-de-casos-de-covid-19-na-bahia/,Institucional,Imprensa Local,Santa Inês
2020-04-28,Barragem de Ceraíma atingiu 100% de sua capacidade nesta segunda-feira - iGuanambi,iGuanambi,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPVXo0NHJrQUJRTGNJMDhLRmtWaGNjQkVOVmtfd2FDTGx3V1hXbF8wZlV3ZE5GekltYnI2dE9VaGlWSFI1MHk0d0dpV1FCWHNiZmlwUXR4QU5hRzl0SmEtd0F1aERva1FZbTlZSWoxWldNLURQZ0NtNUpXVlR3cDlDQTZjNURRTFBOUEphdWw5ak1qMFNQeVpkX3RKMG9YSjBEUjhlR0gtX3UySE44MUZJZ3ZTT3pnN0RIZXZr0gHAAUFVX3lxTE1IWVZGdzhoWGN4Z2F1RFBTU0U5YnMwSU15ZUpkVUFxN05LMGNUUVhLbEJMRWlqSWhTV0d1TnZTZjZVQ0h5cHgxanNQSGJsSjZERHN3SmNHZGljajdFZU5BeGpWSF9KTFAxLW1zOWt1WVR3WWZjdnBxQTJ2cVhnR0VKa1cxcElFam5tVTVJc3c3ejNRMnpmd1MydEhDSXZSX2xIN24xNlR6SkNnbWVvWF9lVjlLc2hEeFlsdGMxNFdwaw?oc=5&hl=en-US&gl=US&ceid=US:en,Extensão,Imprensa Local,Guanambi
2020-04-27,Obras da Praça do Largo da Esplanada na entrada do Santuário do Bom Jesus da Lapa são iniciadas,Notícias da Lapa,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQVkJJSkJOVTYzRGF2cHVYTm1kOWJPUGp4ZUJQN0VxeVRRaWxwcXFHa2xkU1RRX0ZDWWNPWldCUkJQUFh4Z21hWXU5cEphcmx1SEE2N2ZLekJWRklDcDh1QWQ4RDdrOEtqTnNrOG5MOFktU1hwOWpJa2M3OUN1SW5IY0RISkFTMFV4OXEyNWdrcUtrQmNqanVGN243NlRxR0Z5ZWJPMktjSEh4Q2tNR3JvZHdEWV9TdTdaQUdjbHc2eHVFeHBwcTBocVJlT2ZBRWxZZnlacnZDTEtOR29OYVoxZ0xxRDhZUm9DRlVHQXVuUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Bom Jesus da Lapa
2020-04-26,Donos de bares de Bom Jesus da Lapa reclamam de decreto que reduz dias de funcionamento,Notícias da Lapa,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOQi16c0tlQW5DeFJDbVpPUmM1WjNCNWx2LW5NX1BYMUg5aEFBcFZmcmVqXzVjd0ExZnY5aHpLQkhiM2ZkQlFOMjU2VXFRSlJMNUNIdHp1QVd5QnZwUmJCMFIwY3Jid2NMc3NrTGZGUlFOSXJYd3FqMHNvM0pRM1M2ZHlFQ0RiZGI2ZjgzVHcxdlJqdmFFT1BHRnFNOThIekRWbS1QdURndThpSXJudzR5djM4MllrR2xINkFaV3h4NnVfNWFiYUFQMTZQRG1fczd5?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Bom Jesus da Lapa
2020-04-25,Alunos da Rede Municipal de Bom Jesus da Lapa começam receber atividades em casa,Notícias de Bom Jesus da Lapa,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOYU5hdTN3c2xxRHZOVi1DdmtXZnJ6eVlydElIeDUzLTZDQnM3eGdWN2xQZGVOak1VVFR0aGJ4T1J1c29lU0FtZlZHR2U2T1FsRW5VZ19sWllIZ3lZZXdGcnF4TnpOUHoya2UzUmtnT1hjVlYtS2ZOU1Ruekd3YnBZX0YzSlN0UUxHanF0amdnNHgzd0o3TTBETmZ2cUlaZGdxSWxueHJRQWUwQ0dZLUR1cjdFN2h1S2dGQldkWWFtck1ZbS1fak9iRkZxdmNITThheEJxcTRFNDF5cFE?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Bom Jesus da Lapa
2020-04-23,Campanha Costura Solidária \- Santa Inês,Rede Globo,https://redeglobo.globo.com/redebahia/umaredeportodos/noticia/campanha-costura-solidaria-doa-mascaras-para-moradores-de-ubaira-e-santa-ines.ghtml,Institucional,Imprensa Local,Santa Inês
2020-04-22,Produção de sabão em Santa Inês,Conif,http://portal.conif.org.br/br/component/content/article/162-rede-federal/3394-if-baiano-produz-sabao-liquido-e-kits-de-protecao-para-doar-a-comunidade?Itemid=609,Institucional,Institucional / Governamental,Santa Inês
2020-04-18,Edital apoio a projetos \- coronavírus,iGuanambi,https://iguanambi.com.br/if-baiano-lanca-edital-para-incentivar-projetos-de-pesquisa-e-extensao-relacionados-a-prevencao-e-ao-combate-do-coronavirus/,Gestão e RH,Imprensa Local,Guanambi
2020-04-18,Premiados na Febrace 2020,Academia de Ciências da Bahia,http://cienciasbahia.org.br/vernoticias?id=644,Institucional,Imprensa Local,Geral / Não Especificado
2020-04-17,Carta aberta IF Baiano Itaberaba,Chapada Notícias,https://chapadanoticias.com.br/educacao/carta-aberta-da-comunidade-do-if-baiano-campus-itaberaba/,Institucional,Imprensa Local,Itaberaba
2020-04-14,Mais de 200 opções de cursos online gratuitos de curta duração,Educa Mais Brasil,https://news.google.com/rss/articles/CBMisgFBVV95cUxOYjFvelExdnFBWFZiZGxxTjBEYkZhcG5BY0xDVl9FMXNlSF9LVVBTWTQyaGhRQ3Rtd293RWpJYkNGWXJVU2lHcXdkTW9uT1JGdE5RRV9GZzJ2ZGd5T04tNmNsZk9jeTJQVVRFVFh1NzV4R2wzbDIzY1BUMy14QUxVVFdjN3kzWFVUQ0xhblM2MVBET001S1FJX0Fob0pYMnROUzZCNjNGY2h1dnlmcGlhZkh3?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Geral / Não Especificado
2020-04-03,Entrega de Álcool em gel,Agência Sertão,https://agenciasertao.com/2020/04/03/if-baiano-entrega-alcool-70o-para-servicos-de-saude-em-guanambi-e-pindai/,Institucional,Imprensa Local,Geral / Não Especificado
2020-04-02,Hemoba de Guanambi lança campanha para aumentar estoques de sangue,Agência Sertão,https://news.google.com/rss/articles/CBMipwFBVV95cUxPX3BQYWVnZWlHMWdOWk9HTE9KbGN3MGQ5d2pWUjVXUlNQZGl6NFVNRFdxRDI2LXNhRTFOOGRGTGlkS2xrQ3c0dWFnRVJfdE9rQ1h5d1ByWHlYYmI0MXd2OUt5V1A5WTJzckd4bDNLaFUzQ1d5ZzE4dnpQLUI2VHIxZ0tCR0YyQnh0VHk0VmNoY0gwNWJaeTZFeFloOFVxeFVNOG5aM2pRc9IBpwFBVV95cUxPX3BQYWVnZWlHMWdOWk9HTE9KbGN3MGQ5d2pWUjVXUlNQZGl6NFVNRFdxRDI2LXNhRTFOOGRGTGlkS2xrQ3c0dWFnRVJfdE9rQ1h5d1ByWHlYYmI0MXd2OUt5V1A5WTJzckd4bDNLaFUzQ1d5ZzE4dnpQLUI2VHIxZ0tCR0YyQnh0VHk0VmNoY0gwNWJaeTZFeFloOFVxeFVNOG5aM2pRcw?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Guanambi
2020-03-31,Suspensão de aulas,Portal PNE,https://portalpne.com/enem/covid-19-acompanhe-a-situacao-real-de-cada-estado-sobre-a-suspensao-das-aulas/,Ensino,Imprensa Local,Geral / Não Especificado
2020-03-30,Professores confeccionam máscaras,Conif,http://portal.conif.org.br/br/component/content/article/162-rede-federal/3343-coronavirus-servidores-do-if-baiano-colaboram-com-confeccao-de-mascaras-de-epi-em-guanambi-ba?Itemid=609,Gestão e RH,Institucional / Governamental,Geral / Não Especificado
2020-03-28,Dono do Segredos Motel morreu após uma discussão por R$ 20: Autor é policial e irá se apresentar,admin.liberdadenews.com.br,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNb1VuUXdSVzZGUzNVSzJoek1RYS1sWHgzM2hVaWhMVmw0Z2ttTEcybl9ldHZ1bVBwYXZuUnRaNDU0WDB0bHFWcjA5MlZaTGNicnZWQ2NEN3pGclhPSHhXd0tCVTVZNVlFS2RRTWVOSXhhMWxpZURCak5HWktMWGI0ZW9oalNvVDMxV2JfYmxGNWpGU3RfOVBHbU1OSEJaVVpZaGxTX3VxS0lwT29GMW9lcWpkX1dsd0NRdV93NUkzVFVmaTVWcTJPYm5WOHBRaGRkNDdnU055Y2kyLUk?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2020-03-26,Professores confeccionam máscaras,Agência Sertão,https://agenciasertao.com/2020/03/26/professores-e-profissionais-de-saude-confeccionam-mascaras-para-doacao-em-guanambi/,Gestão e RH,Imprensa Local,Geral / Não Especificado
2020-03-26,Rio São Francisco: Usina de Três Marias atinge 100% de sua capacidade depois de 11 anos,Notícias de Bom Jesus da Lapa,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOZ1NRRTRLM0dSWG81RUJ1VC0zR3pqQlNLVldVaDRLa3UtTVVHaHNnU1JKQkJaU01GYTc1VFNWYjFwT2RfdmFxRE1hbXB0V3MzZlF5b2lUV0QxSnlVZk5tSUlRNGkwWWk3MXo4LUM4ZEVpZXlDNm54VUJuRGdrNlJ2UXJONWoyTkZaWnMwVjBEaXBTSXlleWlwNElkNmVfZjJxSTZiNUF3dkxlREMxeklsZWFfaFFESUlDXzJoX1p4LWFrSksxU2Q5WWw3OHluOWJyR1paN0ZKUzN3RkhIckE?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Bom Jesus da Lapa
2020-03-20,Controlador carrapaticida,"Secretaria da Ciência, Tecnologia, e Inovação do Estado",http://www.secti.ba.gov.br/2020/03/1858/Estudante-baiana-utiliza-plantas-para-criar-produto-capaz-de-controlar-carrapatos.html,Institucional,Especializados (Nichos),Geral / Não Especificado
2020-03-16,Suspensão de aulas em Santa Inês,Blog Criativa,https://criativaonline.com.br/if-baiano-campus-de-santa-ines-suspende-aulas-por-causa-do-coronavirus/,Ensino,Imprensa Local,Santa Inês
2020-03-16,"Em meio à coronavírus, IF Baiano Campus de Santa Inês suspende aulas",Mídia Bahia,https://news.google.com/rss/articles/CBMimgFBVV95cUxOZTdjZ1JCSzZyRW5LUW50UEROUm9UUEJDNHR2eTc1VDdINmdkNVFlMTRyaDhZUU1oQkRNT2FWcFZFVkZPVDJsSURnYzc3YUVGdU44ZlgwNnN5UGQwTGZqZHMyblphbWpSUVpLWXAzaEV3TjZPRnByVnZ5cWI2Wm8xYVhqcVUtemZoN1U1cVFDbEpyQVQ0NGxXZGF3?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Santa Inês
2020-03-15,Estratégias para Bananicultura,Agência Sertão,https://agenciasertao.com/2020/03/15/if-baiano-difunde-estrategias-de-cultivo-para-bananicultores-em-ceraima/,Institucional,Imprensa Local,Geral / Não Especificado
2020-03-15,Suspensão de Aulas em Itaberaba,Chapada Notícias,https://chapadanoticias.com.br/educacao/if-baiano-campus-itaberaba-suspende-aulas-devido-a-pandemia-do-covid-19/,Ensino,Imprensa Local,Itaberaba
2020-03-13,Suspensão das aulas,Agência Sertão,https://agenciasertao.com/2020/03/13/if-baiano-decide-suspender-atividades-academicas-e-administrativas-de-14-a-20-de-marco/,Ensino,Imprensa Local,Geral / Não Especificado
2020-03-13,"Contra o Coronavírus, Escola Promove inicia campanha que sugere trocar apertos de mão e abraços por sorrisos",Notícias de Bom Jesus da Lapa,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNZ3dsNlpzZmhqMF9mTTBIRWIzUUZNUDZ5MlpWZld4SFhjeE9UUHhnTUNMbzhrZHRHVU5KcWk4VXZtaUEzMEhLMkJmNERzZzFHekUxMkk0dE9KNlh3NFBSWE82MDdLbjA0Rll0eVNWNVZob3dESW9JSng1emhPZ01MelhpUEZ2SW9NVGNtWjl1aDJJTXZZT3AtSmRobUdqdDdzekRKTXB1OEwtOGMzMm5MVHNvODRqNWlycUxUTFU2QTBLNXVseV92aFFJUGUwNHplYnowNnhzMEo0Z2dPdHJTMzB5T2MwVnJsVjdVcTNhRmk?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Bom Jesus da Lapa
2020-03-13,3ª edição da Feira de Agricultura Familiar movimenta Mata de São João,Jornal Grande Bahia,https://news.google.com/rss/articles/CBMisAFBVV95cUxNemtSSXNoRE8yTUVnbjJHcktjM2twbkZMdDl4aE9GVXZGYk96ZnZrR3Z3OFZLRXl2Qi0xaXV3ZVQySWw0ZXJIWEJ3R3lWZ25KQnhMZEhUdDFfSEhqVnhURkRvUFpQQWFPLXgySXI4WkZnQzJWZEdGendiclFXcEJQSVViS20wWEJ5bXA1dFFvT2ltY1Y4Y3ByMmZEb0sxa3BReXZtd1BDTUtMTnVyZzVDSQ?oc=5&hl=en-US&gl=US&ceid=US:en,Extensão,Especializados (Nichos),Geral / Não Especificado
2020-03-11,Prefeitura e IFBA tratam de parcerias - Prefeitura Municipal de Vitória da Conquista,Prefeitura Municipal de Vitória da Conquista - PMVC,https://news.google.com/rss/articles/CBMic0FVX3lxTFBWczFjcS1RMjN1Z3pKcTNzRGVzS2VPZlgtUHhSS09WNXBITjB3Y1VpQWdGVmVpV2xxUjZmLUgyYkpERE5kT25za0FHcWx4aEUzc1Q4bHRSR3RkNmhHck9HdWRrd284UjBKNERCODRBZUlfaDA?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Institucional / Governamental,Geral / Não Especificado
2020-03-08,Uma vida de nãos: enfermeira trans precisa trabalhar como ambulante para sobreviver,Jornal Correio,https://news.google.com/rss/articles/CBMixgFBVV95cUxOMi15YjlxYXVVSHhhUTJKTm9DaUc3UmhsbDZFd0dvV21yQXZaVGJkd2tHOUFPM0k2Qkh6cDg2eUxJRWJqMHBCQzBTUnU5Mm1yRGxzenJXbE9mRk9jNnBpek4wSDkxUXlKMkpWcUdlWjJMSHZYVFFfbFlKNXNzRVQtaVBhVzN5XzNmUnNsNUpxQkhhZlNsalBNQWNSWFJma25oMHBqWUhuWXljVzJrbFhpQ1VoV3RkbURjMUxBbXVtSUZ4MFg3VXc?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Regional (Bahia),Geral / Não Especificado
2020-03-08,Presença feminina cresce nos centros de pesquisa baianos,A TARDE,https://news.google.com/rss/articles/CBMilwFBVV95cUxPM2pERmM2blFfUmhJaFdHYk1vRWJwbWpxd2tqRlluTkhGOE95MThScE9pclpWV2dpTFN0UFR1NFpTTXR0bndmVk5LazdLWWRWVWwtNmdjR3FOZGZfWmhzdUlfNUNrbVZkUHlmbk1fRXVaTHE5VzJhaGRzc2lzNlhZOHpNTTEyZ29aUXl2NTByTmhEWVZVdWFR0gGfAUFVX3lxTE9nVlVPODdwaUtUcTBVT05WUFdOaXQ3Uy1wNlBjLW1ZZGR1QnItaG83QUhuTnZCS0ZnZ2hMX194dndMUzVQcG40Yjc2dGJ5N29Sdlo2bm5mZ25TSDFHU0hEb2xnY0ZHcm5NQXR6ck1nZGZKaVJlWUVkYjc3eVd1bzRVTkczcUN6SVVZNllPdU9zakhZWjh3MVBjdzEycHBPRQ?oc=5&hl=en-US&gl=US&ceid=US:en,Pesquisa,Imprensa Regional (Bahia),Geral / Não Especificado
2020-03-01,Motorista de ambulância de Caetité morre após colisão com caminhonete na BR-030 em Guanambi - iGuanambi,iGuanambi,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQdEM1aXJEeWppT08xaTlxNnVwZjU1dnh3cGszcTVJVUMyVEF2U1pwYlFpaEEwMk5iZUo5QXdfRXV3YnlNS0MtNmpINktKdXdnR3JGTlFNaTk5UHRLcWZpMjIyY3NVRW9uaFJ6QVhuemdENkx0QU5uZlByeHhyVlAxT0k1aTI5aEhNX2IzMHlDXy1vTlJzN0ozNWlLRWI4RVkyZS1kcnZiWWZwbkpfcm0xYmJtaHRTUTFKUzlqY1NGR3d6UFdfMDBieWlrM3RqaXBwZjVCNGtDZ3o2TkxsWmF3cHV6cErSAd4BQVVfeXFMT0FKbDF0VDI1UXg0aXQyaXNtTWJ4bWJaUkZObE5WZE9nVDVxeDBabHM2Rmh1aVM1MTVLbFd3eG9rcVdoYlE5QWgzYlJpaDhfb01NT2QzLU05YmY5MWdpRzM2MGd1SEdidk8yYkt6SnNiZ3VCSWVaUHJtbXNxUlczZ3VUYlhRdTRralZpc2QzanJ2M3h4T1B2N0RqTWZxNXJoQWNVNVgtbk1fM2NBY1Ata2RXVnhhcl9KSnp1em9MWUZTTXRfdGFqcWh1Mk4yMkVveVc2WEI4N1RfeDFzMVZB?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Guanambi
2020-02-19,"Acusado de chefiar tráfico de drogas em Guanambi, Delton é colocado em liberdade pela Justiça - iGuanambi",iGuanambi,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOM2RsWHV1RXVlZEEtUUl2T0NEajVFM1FhcnF6T0lsUWxob3hRbXV2MTAweUE5OURzV1Q2WjMwdURNVzdyT1I5V1VTdTVlUjBFVGhWUUlvcTFjMmx4TXlVZ2NydDJoM0tibGZEM1Q3c2Z4UEplbkZwX2FPMHk3NkM0RU45YzhaVkpXcmk1b2k2WjV0cnpHb0VZcTRaZXJOUkVTZVdxbE45SWZRWGFSSGRLUjIzcDVDbzVOSnU0T2I4NjRKM21FMGs5bkR0N045WXpLZTFSRjVQX3hFQdIB3wFBVV95cUxQT1NINTk3SmM4UU1ZbnlqbkZZN0wwOU1lZGd0U2Z3Z3NPTTl4aG5Dd0ZmbXpsZmloSFRESHhiVl9IUS0tRXBmbTBtbVNKQ1hCRURCQVlULWlMOWtEMmY1YW9ZNG1DdE5ObGM2MTBtSlZKeHdpZ0JpMTdXX1E4OFg3aVRrYlBQMWR4ZXQ3cENFZ1JRdWZLc1NiWURDYUh2eUl4WkZzeFdQVXN3YVM0RHlwSVMwN19CejhlckpnRnc4bHdpekdoTGx6b0ttV2FvMDhNWEYwcWxPLTZCQUwtS3Rz?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Guanambi
