data,assunto,veiculo,link,eixo_institucional,abrangencia,campus
2022-11-22,Como ser aluno do IF BAIANO? Quanto custa?,InfoEducação,https://news.google.com/rss/articles/CBMieEFVX3lxTFBDaTZCdGNDb2dRRlRya0ttRlphOS1mMW94NGdXUDFFUVQ4SzU2a3RJdkpjTTY1MVI3YlBXWlhoSFpsUEU0dVo1V3NmWTY2b0FUY1ktcTFLelhCVkUybk81eVRtSXJ2Y3dEUkc5YkQtVkQ3WG5LWHJYbw?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Especializados (Nichos),Geral / Não Especificado
2022-11-21,Prosel Alagoinhas,Se Liga Alagoinhas,https://www.seligaalagoinhas.com.br/noticia/31398/if-baiano-oferta-170-vagas-em-alagoinhas-confira,Ensino,Imprensa Local,Alagoinhas
2022-11-16,Prosel Uruçuca,Correio,https://www.correio24horas.com.br/noticia/nid/campus-do-if-baiano-oferta-265-vagas-para-cursos-tecnicos-gratuitos/,Ensino,Imprensa Regional (Bahia),Uruçuca
2022-11-12,Semana de Biologia Santa Inês,Blog do Valente,https://blogdovalente.com.br/cidades/2022/11/if-baiano-de-santa-ines-realiza-iii-semana-de-biologia/,Institucional,Imprensa Local,Santa Inês
2022-11-09,Palestra Guanambi,Agência Sertão,https://agenciasertao.com/2022/11/09/crq-vai-realizar-palestra-para-profissionais-de-quimica-em-guanambi/,Institucional,Imprensa Local,Guanambi
2022-11-09,Prosel Lapa,Bom Jesus da Lapa Notícias,https://www.bomjesusdalapanoticias.com.br/bom-jesus-da-lapa/campus-ifba-de-bom-jesus-da-lapa-abre-120-vagas-em-processo-seletivo-para-cursos-tecnicos/,Ensino,Imprensa Local,Bom Jesus da Lapa
2022-11-08,Prosel Uruçuca,Pimenta Blog,https://pimenta.blog.br/2022/11/08/if-baiano-oferece-1-700-vagas-em-processo-seletivo-em-urucuca-e-outros-nove-campi/,Ensino,Imprensa Local,Uruçuca
2022-11-03,Cursos Fic,SeLigaAlagoinhas,https://www.seligaalagoinhas.com.br/noticia/31037/if-baiano-abre-inscricao-para-cursos-em-alagoinhas,Ensino,Imprensa Local,Alagoinhas
2022-11-02,IF Baiano oferta 1.290 vagas de cursos técnicos em oito cidades,Agência Sertão,https://news.google.com/rss/articles/CBMiowFBVV95cUxOMV9IX3h2UjhEWjlheHFpYjVtTFVzSERBMld3cTRMN2EwYlZ6cnpmVkpyVy13cHNmc3VWSEZxYTJKTWlhQldIZmhHMVZOa09rdHcyUTlsUnRJZlM3cloxUlB4eklfOHNva1F3eU9oU3NFOVA0elRFTFB3Ujk3SlRJeEVzU0V6c2xNUzNpOWp0WFpIREFqM0tmYzNlX095RWNwZDdB0gGjAUFVX3lxTE4xX0hfeHZSOERaOWF4cWliNW1MVXNIREEyV3dxNEw3YTBiVnpyemZWSnJXLXdwc2ZzdVZIRnFhMkpNaWFCV0hmaEcxVk5rT2t0dzJROWxSdElmUzdyWjFSUHh6SV84c29rUXd5T2hTc0U5UDR6VEVMUHdSOTdKVEl4RXNTRXpzbE1TM2k5anRYWkhEQWozS2ZjM2VfT3lFY3BkN0E?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2022-11-01,Jogos,Bom Jesus da Lapa Notícias,https://www.bomjesusdalapanoticias.com.br/bom-jesus-da-lapa/estudantes-do-campus-de-bom-jesus-da-lapa-participam-dos-jogos-estudantis-do-if-baiano/,Institucional,Imprensa Local,Bom Jesus da Lapa
2022-11-01,Estudantes do campus de Bom Jesus da Lapa participam dos Jogos Estudantis do IF Baiano,Notícias de Bom Jesus da Lapa,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNS1BVYjVST0xIRVZicTh1TUpIVFpCMC0yYmg3UWJaUTY5VXZtMTVBMGFkOExtbEJDOFdxYnpGdUZ6cnBpNjRUUXI4R0g5VDB2TkE1YW1ROEY5d0Z3TzJHOHQyblZVR3RhaFhBcVkzQWdNcDlRY2FGU0wwcTV6a1hZSnVSejBSQkdWT1B2dHF2TExJc3oxa3RPa3RYZUo5dmppanRZXzBSSUwyWlJseVZ1SXg2dWNrRUJyUC0xdGxFY0JkeXkwZG95X1FmRTJZbHNaWnVzdkpnZUtoekpySEtjWg?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Bom Jesus da Lapa
2022-10-31,IF Baiano oferta 1.290 vagas em cursos técnicos integrados e subsequentes ao ensino médio,Mídia Externa,https://www.jornaldamidia.com.br/2022/11/01/if-baiano-oferta-1-290-vagas-em-cursos-tecnicos-integrados-e-subsequentes-ao-ensino-medio/,Gestão e RH,Imprensa Local,Geral / Não Especificado
2022-10-27,Evento Bom Jesus da Lapa,Bom Jesus da Lapa Notícias,https://www.bomjesusdalapanoticias.com.br/bom-jesus-da-lapa/campus-do-if-baiano-de-bom-jesus-da-lapa-realizacao-o-iii-simposio-de-ensino-pesquisa-e-extensao/,Extensão,Imprensa Local,Bom Jesus da Lapa
2022-10-23,Prosel Catu,Se Liga Alagoinhas,https://www.seligaalagoinhas.com.br/noticia/30713/qualificacao-if-baiano-abre-inscricao-para-cursos-tecnicos-no-campus-catu,Ensino,Imprensa Local,Alagoinhas
2022-10-21,Prosel Catu,Tribuna do Recôncavo,https://tribunadoreconcavo.com/catu-if-baiano-abre-inscricao-para-cursos-tecnicos/,Ensino,Imprensa Local,Catu
2022-10-21,Bahia / Catu: IF Baiano abre inscrição para cursos técnicos,Tribuna do Recôncavo,https://news.google.com/rss/articles/CBMiigFBVV95cUxQZFlkQ2FXVWpYVGFaYkFmWnpINFVHREJxdDBYaVBJcXFMX3dESjVyT2hBRkhhb0h2UWRkYkdKcW9XaE9uWE42TndGelVqVmFzSnJhUThRWTJ5TFJpMXVSd1FUUy02RTBGZlptNU1icmZQemxIaHpORS10bVkyVjRyazNkbUxLM1AzbHc?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Catu
2022-10-14,Visita técnica Uruçuca,Jornal da Chapada,https://jornaldachapada.com.br/2022/10/14/bahia-ifbaiano-de-urucuca-promove-visita-tecnica-em-ilheus-em-parceria-com-escola-profissional-do-chocolate/,Institucional,Imprensa Local,Uruçuca
2022-09-28,Estudantes do IFBA Uruçuca realizam paralisação nas atividades; Movimento ocorreu em forma de protesto contra irregularidades na instituição,Jornal Grande Bahia,https://news.google.com/rss/articles/CBMijgJBVV95cUxQeEpwa1N4MDV1RF9oQTh4MElWTmNHMzludmcyQ28zdzRuLXFIYmFPTGJyTG1VTjRQT2VYVW95Mi0yTzRhRkJ6UnJ4WGxITHJqNjY0UGdmSFJNVnMzcmNPWi1wbkxFSkpTaGJFcHRENVdBZ0xEWXFnU3VUbXBrRHB5QTlkeEN3MzJwSUJSQkFOTDZfYmtBTktDYWEtNXJ2Zk5HOWV3QTMwaWNQR0wwaTlZSnk2XzhCakNfVWJwa2Y5T2h6eThNcUtzTmdManUtLS16LWZYczdsWXo3RW42SVFyX3lLM1E2UHRvbFcwSm0tQU04ZU9Ca2ZDZWtiazh0UzRuMzRMRTNYRUVrd21oLXc?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Regional (Bahia),Uruçuca
2022-09-20,Vagas Cursos FIC,Xique-xique notícias,https://www.xiquexiquenoticias.com.br/2022/09/if-baiano-de-xique-xique-e-santa-ines.html?m=1,Gestão e RH,Imprensa Local,Xique-Xique
2022-08-30,Evento neurodiversidade,IFPB,https://www.ifpb.edu.br/noticias/2022/08/evento-do-unifica-de-agosto-traz-o-tema-da-neurodiversidade,Extensão,Outras Instituições de Ensino,Geral / Não Especificado
2022-08-22,Vagas estágio,Se Liga Alagoinhas,https://www.seligaalagoinhas.com.br/noticia/29049/if-baiano-abre-vagas-de-estagio-em-alagoinhas-confira,Gestão e RH,Imprensa Local,Alagoinhas
2022-08-03,Crise Financeira,Se Liga Alagoinhas,https://www.seligaalagoinhas.com.br/noticia/28451/instituicoes-federais-de-ensino-na-bahia-enfrentam-crise-financeira,Institucional,Imprensa Local,Alagoinhas
2022-07-22,Curso,Bom Jesus da Lapa Notícias,https://www.bomjesusdalapanoticias.com.br/bom-jesus-da-lapa/sindicato-dos-produtores-rurais-de-bom-jesus-da-lapa-realiza-curso-de-doces-geleias-e-compotas/,Ensino,Imprensa Local,Bom Jesus da Lapa
2022-07-17,Prosel Campus Catu,Se Liga Alagoinhas,https://www.seligaalagoinhas.com.br/noticia/28018/if-baiano-campus-catu-oferta-445-vagas-em-cursos-tecnicos,Ensino,Imprensa Local,Alagoinhas
2022-07-14,FOTOS: pais de estudantes do IF Baiano de Itaberaba denunciam lotação em ônibus escolar,G1,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOUHMwY29lbHFwRFp1dklvYlJRSzJDNG9YenVEeGRVUHJTa3Fyb0tfTE1aNkE1OHUxSFl2QVhzdDA2UXBfcUhzRXczY1hiSEJ6N0M0azQ3VjkzMXJMX2hFdjB5LVFSVXFIT2FFNEtfWlRudUdxcXZxdERFTDU5UG1nMFZfLVZYSEpxcFFUN0JLNlJlVlp1S1RIclZUcXQxU1NwNllkcERoVVZnV1ZMTVB6aVh5ZXpka0t1WTFFVDNNcGlzWi1xdE16M1o0MklHQ1pa0gHfAUFVX3lxTE1TOFh0djZMQUpYVkctcVJYdkpxWVpUaWh2Q3BJZWNxUFhLZl9mdDFHTTJkQkJ5b1BBLWRDcXZNWTdMNFRYZkw5eUE0dEhzWVk2bTVQbU1YYk5VTFB5M3lOei1XdXJfamdOOFF5ZnpaZmtwUnh2VHhlQXlDeF8wWUhqU2JDcFJFTDBsWFE0LVUwYVpONVN4c1QxSjhrdVNqS0NRZlU4VV9FNmxWX3lwNmJVa0d4MmFPQTZsRG8wcjNaSERyRXBrRUJpeWptRElMeDRFbXByc2NCa1ZJZng1UEk?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa (Nacional),Itaberaba
2022-07-12,Evento da prefeitura no campus,Prefeitura de Alagoinhas,https://www.alagoinhas.ba.gov.br/index.php/alagoinhas-ganha-plano-de-integridade-e-planejamento-estrategico-ate-2030/,Extensão,Governamental,Alagoinhas
2022-07-05,Suspensão de Aulas Covid,Bom Jesus da Lapa Notícias,https://www.bomjesusdalapanoticias.com.br/bahia/fim-de-recesso-em-meio-a-alta-de-casos-de-covid-na-bahia-faz-escolas-adotarem-mudancas/,Ensino,Imprensa Local,Bom Jesus da Lapa
2022-07-05,Prosel Guanambi,Agência Sertão,https://agenciasertao.com/2022/07/05/if-baiano-abre-120-vagas-para-cursos-tecnicos-em-guanambi/,Ensino,Imprensa Local,Guanambi
2022-06-29,Pesquisadores do IF Baiano desenvolvem estudos para aperfeiçoar Escrita de Libras,blog do gusmão,https://news.google.com/rss/articles/CBMivgFBVV95cUxNZG4zRHg3NjdRYVVUUUdqLWNXSjZfSlFyUzlmZ1RFZVpNZXZ3aDVWNlM0ckRTc2JhVFUwVkw5aHpzYk5XaUJfRnJQblViYzZSSUdQVzJtcmpJXzVQQ1dJTlVNUUF0Yzdkb0hwOGpOMGhhai1sbU1XalpIRUhlOTRKS2gwSWxSQlBDVEhTT1NRd2R6QTZGLWdlN0ptZU1vMjFoNlNyakNaM2lkYXdqS3JRWFpVZDFaREM0TlgwVnhR?oc=5&hl=en-US&gl=US&ceid=US:en,Pesquisa,Imprensa Local,Geral / Não Especificado
2022-06-14,Aulas presenciais são suspensas no IF Baiano de Bom Jesus da Lapa após alunos e funcionários testarem positivo para a Covid-19,G1,https://news.google.com/rss/articles/CBMihwJBVV95cUxOZ3hYeHhvS090R3Y5V3g0b2U0NFRSY0trNHg4NmVqR0JPeW0zQ2QtZ09JRG55M3JXbXVrcDc3TFByNS0zZkJNelJrazkwUVh3UDlxMEdHQXo5SEM4LXRlU0t1VlVwQ0JTbE1YaWs4bzlTMTVZLVpEY1BTOExLSGdyNjhGTUlQUUk3dVB0RlQtRDRsZ2NUZkpTZWhYNFYtRzF1SVdETFZEdkQ2ZGlEYTk4VW5xbGFaSEhxOVFpejJzSXdNLTItZVdqUFNSN0x6OW9jTzk5aEdrcTFUaGUtMGVleHJ6RkRGQlhSbm5yNGh3WXRTSEUzU2psbFZyb0diRkh4VTBnZ1BWSdIBlgJBVV95cUxOYWFaMFNOUDR3NDV0R08zQ0JPalBNa3lKeklpWmVrRzlZSFduemFlX2ZBLV9mQ2xCVU5QQ2tFVmdkbGNzUmVNMTBublNSUDlxVjdlTDlVWk4yQzMwSjhVT2hjRUVjSmdNTXpMRWtoaHNtRkpTUWFfM01iaWNSSExkOG9JbE5fM2RsRUQ2TGg2TERmMTNwWjcwOXhZamFhajZ0eEl0XzNLVnZSeW9zS09ub0RrdjBfVU1JSlQwc3JEV09UX0Q0aUd2UUI0OWlqMWh4eW9nYkZFU3RqV0RCSTR2Qmp1VC0wdm5NNTNHVXZrU2pKb1pnQkNFRFZGZWt5MlBaSEhoVENmd29HTU4zMDBDSWdaZlhLQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa (Nacional),Bom Jesus da Lapa
2022-06-14,Suspensão BJL Covid,Bom Jesus da Lapa Notícias,https://www.bomjesusdalapanoticias.com.br/bom-jesus-da-lapa/campus-do-if-baiano-de-bom-jesus-da-lapa-suspende-aulas-presenciais-apos-casos-de-covid-19-entre-estudantes/,Institucional,Imprensa Local,Bom Jesus da Lapa
2022-06-09,Protesto de estudantes,Bom Jesus da Lapa Notícias,https://www.google.com/url?q=https://www.bomjesusdalapanoticias.com.br/bom-jesus-da-lapa/estudantes-do-if-baiano-protestam-em-bom-jesus-da-lapa-contra-bloqueios-do-mec/&sa=D&source=editors&ust=1789570861407816&usg=AOvVaw3jcYMZ6eeYskiWuvtta4jU,Ensino,Imprensa Local,Bom Jesus da Lapa
2022-06-09,Workshop - Campus Guanambi,Portal do Agronegócio,https://www.google.com/url?q=https://www.portaldoagronegocio.com.br/pecuaria/saude-animal/noticias/embrioes-bovinos-estrategia-que-potencializa-o-ganho-genetico-em-fazendas-de-todo-o-brasil&sa=D&source=editors&ust=1789570861409263&usg=AOvVaw39jt8HhOmIcCnSddRaDfuY,Institucional,Especializados (Nichos),Guanambi
2022-06-08,Trilha Ecológica,Prefeitura de Teixeira de Freitas,https://www.google.com/url?q=https://www.teixeiradefreitas.ba.gov.br/mes-do-meio-ambiente-2a-ecotrilha-de-teixeira-de-freitas-ocorreu-nesta-segunda-06/&sa=D&source=editors&ust=1789570861403284&usg=AOvVaw2b1JRQgHfVe_sPrzQgyMhH,Institucional,Governamental,Teixeira de Freitas
2022-06-08,IF Baiano abre seleção para professor substituto em Catu e Guanambi,Agência Sertão,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQV3dGLTFTNklEME5TWkYyaEdhZi1RTWpfa1NzdHlObjE4TWZLcThRNWxyVExDM2o0UGdhMnQ2WG5SQmlhemlqWFUtRlJCRjZta1c4YzNwV0tkMGZuRmhVTGVaM1hjWnNWMG9yNW1LUEVEQ1VXUkpXN3NZSFBnTjdncmRBZVZIdnIwUEkzcGN5N1N5SVJMYzdGZ3BwNGU3a2M1Snd5SHAzNVbSAagBQVVfeXFMUFd3Ri0xUzZJRDBOU1pGMmhHYWYtUU1qX2tTc3R5Tm4xOE1mS3E4UTVsclRMQzNqNFBnYTJ0NlhuUkJpYXppalhVLUZSQkY2bWtXOGMzcFdLZDBmbkZoVUxlWjNYY1pzVjBvcjVtS1BFRENVV1JKVzdzWUhQZ043Z3JkQWVWSHZyMFBJM3BjeTdTeUlSTGM3RmdwcDRlN2tjNUp3eUhwMzVW?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Catu
2022-05-25,Prosel,Se Liga Alagoinhas,https://www.seligaalagoinhas.com.br/noticia/26402/if-baiano-campus-alagoinhas-abre-inscricoes-para-cursos-integrados-e-subsequentes,Ensino,Imprensa Local,Alagoinhas
2022-05-22,Teixeira: Mulher morre em acidente em frente ao IFBaiano,SulBahiaNews,https://news.google.com/rss/articles/CBMikgFBVV95cUxPalJoTXZTcEp1bmJjMEF3YzNWSzZ6N3FBd3hMN1hkSDk4Ym15QUY2Zk5WUTRoY0VYRm5INVkwSGVpMldJSHJ5RHpLVGZ6aXdhcFk1Nm00Mnlmb2lseVBDRjQ1aWc0NmZtd2ExOW8yOGVKc3FKMWduZ1JYZEd1RUxpZkhYVTZoOVl3RmkzMXZyXzd2Zw?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2022-05-21,Mulher morre em acidente entre carro e moto na BR 101 em frente ao IF Baiano em Teixeira,liberdadenews.com.br,https://news.google.com/rss/articles/CBMiywFBVV95cUxPeVJfUmdpQk5WMHZYaW9KOFFkeFUzNV91ZTFVLWFXdU5QVzhGWDljV3lTMXh6dmRnZTZ0bWZrUEs2eGFid2hGUVpiZkJhdW9rMFFJazBla3VqVHhNWTNQbkhCN2tOVUEwWkZWbW5kcUFxX0NRV0hPUHdlUmtZUmZFLUE1LVVlREhKaDhXTVM5YlRkNFdKU0twTFBpQjNMUHF4OUNiYk5oa0JTOWxPRk5kdktPYlRrMWsyWGQybHdfMnNwZFpvRS1ickVDQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2022-05-15,Feira Agroecológica em Guanambi,Agência Sertão,https://agenciasertao.com/2022/05/15/if-baiano-realizara-feira-agroecologica-no-proximo-sabado-em-guanambi/,Extensão,Imprensa Local,Guanambi
2022-05-12,Especialização Educação Científica (Catu),Terra,"https://www.terra.com.br/noticias/educacao/especializacao-em-educacao-e-opcao-de-ciencia-que-gera-ciencia,7b845eb2b4028a38d570c46c97943c84ycieh54n.html",Ensino,Imprensa (Nacional),Catu
2022-05-12,Especialização Educação Científica (Catu),Estadão,"https://educacao.estadao.com.br/noticias/geral,especializacao-em-educacao-e-opcao-de-ciencia-que-gera-ciencia,70004063064",Ensino,Imprensa (Nacional),Catu
2022-05-11,Prosel Teixeira de Freitas,Sul Bahia News,https://www.sulbahianews.com.br/if-baiano-oferta-105-vagas-para-cursos-subsequentes-em-teixeira/,Ensino,Imprensa Local,Teixeira de Freitas
2022-05-10,Evento em Guanambi,Agência Sertão,https://agenciasertao.com/2022/05/10/abertura-da-1a-feira-de-negocios-de-guanambi-atraiu-grande-publico-a-praca-do-feijao/,Extensão,Imprensa Local,Guanambi
2022-05-10,Acidente próximo ao IF Baiano,ireporter.blog,https://ireporter.blog/carro-invade-if-baiano-durante-acidente-em-itapetinga/,Institucional,Imprensa Local,Geral / Não Especificado
2022-05-05,Transporte IF Baiano,Voz da Bahia,https://vozdabahia.com.br/cruz-das-almas-prefeitura-abre-selecao-de-103-vagas-remanescentes-do-transporte-intermunicipal-gratuito-para-o-if-baiano-e-ufrb/,Institucional,Imprensa Local,Geral / Não Especificado
2022-05-05,Transporte IF Baiano,Forte na notícia,https://www.fortenanoticia.com.br/prefeitura-de-cruz-das-almas-abre-selecao-de-103-vagas-remanescentes-do-transporte-gratuito-para-o-if-baiano-e-ufrb/,Institucional,Imprensa Local,Geral / Não Especificado
2022-05-03,Instituto Federal Baiano abre 30 vagas em especialização gratuita para professores,Hora Brasil,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQU3VMWjlrNDZNRWZDeWNieG15SWdKYkRia2lOYWlvajExbmZaa2Z3VXIxUFY3SmN3S0NFMnZiU1FJcUtVZmZBM3R5NW5GZXAtQllsSEtqTTVKZmJOZEdWQTRtR19Lb0tsdzY4Y3RKX29zNnFxdjhHNU0yR0ZGMzEwYldLUGpHRnNIOG9VVXNiRDVydFFzcU5RdjRlbDFVQ3htSURtX29HRU95bVNBZzYwaHdZdE9hMXRYR1Y1OWpmbVB6QQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2022-05-03,Especialização gratuita do IF Baiano recebe inscrições,InfoEducação,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPRGRpTjgzbzJiZW5TclVXenBIYlRXSXBPRFJnMTZOTUhIVFJqQzlCUlNuOE1rS3lKZk0yQXVBaG1fRGdqdGhndWhHRlZVNnMxaDhWNDZKT0xYMjFDSk90ekFxYS03UWc1Vm4zaEtpMk9HQXY3UWxTUG9ZY3pfcVhreXJWWm9FaXpHU2FB?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Especializados (Nichos),Geral / Não Especificado
