data,assunto,veiculo,link,eixo_institucional,abrangencia,campus
2023-11-06,Reitora do IFBA recebe Medalha Anísio Teixeira,Câmara Municipal de Salvador,https://news.google.com/rss/articles/CBMilwFBVV95cUxNcXptdmJkSjZIU1FnRDFQNmlvRFEzTHZldTVnbWZzYTg2R2QzNFgyNlVFbXpMU2RlcmFEQ0R4VHRMRk5PeTBQcDJrSHhHdGt0NGJCTmJ4WDg0WjZXZzJSVEtDdmxUX1RGbUEzQWhhUE15RlRxaGZTem9aNHAxMVAyQlhEb2dVTFc1YkF3X1dDcmF5SUIzNWNv?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2023-11-03,"Comissão aponta viabilidade de instalação de campus do Ifba de Cajazeiras, em Salvador",Agência Sertão,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPNGx6Q2ZjSWZRdm9WNmw0OE9hTWlCNktMcWtDQm5NREVIVXhidmdsRjVfd0NVREJyU0pRUGl2ZWRlTklLcEFUU0VCRndtSGhLMWo4d2pldUw2bXgyRTlYWFo3b18tVkYtejhfM3BseWtWbVFWUWljZnpDbG52LTc5bjUwSVJfRWlLSXlPTE9ydEkxTzhzd3JpRHo2bGdEWE54eWJoV0g5eERXUm5JRl83RmJvbl9Cc0pfWWw4R2RZTFrSAcABQVVfeXFMTzRsekNmY0lmUXZvVjZsNDhPYU1pQjZLTHFrQ0JuTURFSFV4YnZnbEY1X3dDVURCclNKUVBpdmVkZU5JS3BBVFNFQkZ3bUhoSzFqOHdqZXVMNm14MkU5WFhaN29fLVZGLXo4XzNwbHlrVm1RVlFpY2Z6Q2xudi03OW41MElSX0VpS0l5T0xPcnRJMU84c3dyaUR6NmxnRFhOeHliaFdIOXhEV1JuSUZfN0Zib25fQnNKX1lsOEdkWUxa?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Reitoria (Salvador)
2023-11-02,"Santander abre novas vagas de emprego em Bom Jesus da Lapa, Camaçari, Itapetinga, Salvador e outras cidades",Agência Sertão,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNZ0tjQ1BhU2NmMUNsVkpoT3M4Ujh1SkI2ZHJHUEh3M2ZCZ3QxWnZ3VXFDOE5oZWNwMGNkOTZVNHpuOFZhQVhOYmk0N3VlRTVYWV9tSS1IQl9pWXl6V1p3ekRlQ2g3cU1fMDdZZDZoV0dMWHF4UXhSOWRWRmxvSDA0cEZMZjhlQi1Qai1VTUhQaXFpbXJ0UzA3N05ZaG9FVXFKWjlSczZRdEhOZGtJSDU0UG5ldVFzb2JSblFvMjZlWERkRVUyWkZ5YloyRDhieFFVeTQ0VzcxMGpRZ9IB2gFBVV95cUxNZ0tjQ1BhU2NmMUNsVkpoT3M4Ujh1SkI2ZHJHUEh3M2ZCZ3QxWnZ3VXFDOE5oZWNwMGNkOTZVNHpuOFZhQVhOYmk0N3VlRTVYWV9tSS1IQl9pWXl6V1p3ekRlQ2g3cU1fMDdZZDZoV0dMWHF4UXhSOWRWRmxvSDA0cEZMZjhlQi1Qai1VTUhQaXFpbXJ0UzA3N05ZaG9FVXFKWjlSczZRdEhOZGtJSDU0UG5ldVFzb2JSblFvMjZlWERkRVUyWkZ5YloyRDhieFFVeTQ0VzcxMGpRZw?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Bom Jesus da Lapa
2023-10-31,IF Baiano oferta 85 vagas em cursos de formação em Itapetinga e Bom Jesus da Lapa,Agência Sertão,https://news.google.com/rss/articles/CBMioAFBVV95cUxQajNfWmRTLXMyZlUxNy1abG1BdkFCNlNaeXZId0JyRDJxMjRLcGZKRUZtUWxpMDhHOTBaTjF6dm82RjVZQVNPMTgtWERGczNpNkk1MHZIbS1CaUJuWjdCSnc0dDZmTTF2VnBXdjNCMVdzWVM5cml0M001NEhjTE9zd3FNaTVLUm1wVkxXTXAxWUw2TGw4aFI1VVF5cnM0Q0tM0gGgAUFVX3lxTFBqM19aZFMtczJmVTE3LVpsbUF2QUI2U1p5dkh3QnJEMnEyNEtwZkpFRm1RbGkwOEc5MFpOMXp2bzZGNVlBU08xOC1YREZzM2k2STUwdkhtLUJpQm5aN0JKdzR0NmZNMXZWcFd2M0IxV3NZUzlyaXQzTTU0SGNMT3N3cU1pNUtSbXBWTFdNcDFZTDZMbDhoUjVVUXlyczRDS0w?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Bom Jesus da Lapa
2023-10-30,"Instituto Federal Baiano, Campus Senhor do Bonfim, abre inscrição para mais de 1600 vagas para cursos de nível técnico em 2024",Blog do Eloilton Cajuhy,https://news.google.com/rss/articles/CBMi-gFBVV95cUxQU3VsUmpLZHJEZW00MnBONGJ5enZVcXJfZTRvcTNHeFYtanFTbnFPYm9hX2VZaXNnQjl2V29iOFVHT2ktcEVraG1vd0xBNU1IeVhuMUNwcUNoTk8yOFg1aWl0UTY4SDdDekgzcnU3Z3M0S0p1ZkNyZnlVUHdEWThVTjVtVDFGS1JjLTFmNUlNNjAzT21nTkJzWFFheC1Henl2U3U3TTVHY0o3WllFdFVoUUJ5NVRaR28zaURyZXlaZ05NSE1YeEgyYUNqUG9GUktBQURrQk9oVFVGbnBoT0ladGY4ZXJNWTUtQ1pranU0b0swYkxvZXFBRGxn?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Senhor do Bonfim
2023-10-28,Prefeitura reforma Escola Raul Pompeia e estuda aproveitamento do espaço cedido pelo Ifba em Itapirema - Prefeitura Municipal de Vitória da Conquista,Prefeitura Municipal de Vitória da Conquista - PMVC,https://news.google.com/rss/articles/CBMiygFBVV95cUxPVXFISkJEM3k3MjJwYlpnOS1VbmhST1FNamRpb2FMR1V0Rk00clp4eF9WSnVqZHNWYnVFbF9Vb1l1SDYyYjhzTXBhVFllMmFWdjZCNlIwSVRJZ09JejZ6MWdKQ1BPdV9WRnZuNlVTVDR1WTg1djdLWjhPWXJ3U3FiRXdtcGFSQWxqLVRMSFZCN1QwLXUzQzBYNlJxYmJUU0dxN0p0UzRJSzFzWlcwSXdhOEZQTmRiNUVGVjktQ1MxVDA5a2hidEFaUVZ3?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Institucional / Governamental,Geral / Não Especificado
2023-10-27,Estudante do IF Baiano ganha medalhas no JIF Nacional,Jornal Nossa Voz,http://www.jornalanossavoz.com.br/2023/10/layla-cruz-garante-medalhas-para-o-if.html,Ensino,Imprensa Local,Geral / Não Especificado
2023-10-25,Estudante do IF Baiano representa Bahia no JIF Nacional,Jornal Nossa Voz,http://www.jornalanossavoz.com.br/2023/10/estudante-de-teofilandia-representa.html?fbclid=PAAaaCTfKioPTD8NStCTclRDByMmtMh2KUI2M7ZPNV1PsV6EwsIlWq7zOWSAs\&m=1,Ensino,Imprensa Local,Geral / Não Especificado
2023-10-25,IF Baiano abre seleção com 80 vagas para cursos técnicos em Guanambi,Agência Sertão,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPSGwtUHphTXp4XzZFMHJ3M1BKZ0dfR0FYM2xRY2lRQXBwbHZ3V2dac28xdVFnZXV3NXNmcmhJN3k0S0ZwNDd1ZGhHNjhjYzY3U3JXaHBQTjVnYkN6M2lHQXFtU0FMMnVzRk9sbGxhZ1N5SUphOURTMTRLQmZfYVdjWXR2YmNSQ3VzS2tCbU1BUTBwUzFCMjVJcloxZ0V4UmVOdUw3UFU5TDZDQdIBqgFBVV95cUxPSGwtUHphTXp4XzZFMHJ3M1BKZ0dfR0FYM2xRY2lRQXBwbHZ3V2dac28xdVFnZXV3NXNmcmhJN3k0S0ZwNDd1ZGhHNjhjYzY3U3JXaHBQTjVnYkN6M2lHQXFtU0FMMnVzRk9sbGxhZ1N5SUphOURTMTRLQmZfYVdjWXR2YmNSQ3VzS2tCbU1BUTBwUzFCMjVJcloxZ0V4UmVOdUw3UFU5TDZDQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Guanambi
2023-10-25,"Minha Casa Minha Vida entregou 1.651 residências em Alagoas, Bahia, Espirito Santo e São Paulo",Agência Sertão,https://news.google.com/rss/articles/CBMiygFBVV95cUxPU2dtcjl4dnlpZUJFdVVIamkzVk4xcjVHby1GZ3BwcG4yZkxpdEFoV1pSNTRGeGRXLTRFcmNfWHlvS3pJbTd5M0x0MFp2SFNrNEJrNHRVVEhTcFVpV2dGYW1MTThxdEpTRk5QSHNTOGZfLXZISjlBS18tZEFxY3NnR0RmRFF5WUpsVlFnc0dyeUJ5WEozZUpRSUJvcVhvMDltZGQzdGs3eld6SVVqVXIyeml2RUp1N3ZkU0lBN256ZnYzeEhtenNPRkdB0gHKAUFVX3lxTE9TZ21yOXh2eWllQkV1VUhqaTNWTjFyNUdvLUZncHBwbjJmTGl0QWhXWlI1NEZ4ZFctNEVyY19YeW9LekltN3kzTHQwWnZIU2s0Qms0dFVUSFNwVWlXZ0ZhbUxNOHF0SlNGTlBIc1M4Zl8tdkhKOUFLXy1kQXFjc2dHRGZEUXlZSmxWUWdzR3J5QnlYSjNlSlFJQm9xWG8wOW1kZDN0azd6V3pJVWpVcjJ6aXZFSnU3dmRTSUE3bnpmdjN4SG16c09GR0E?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2023-10-23,I Congresso de Educação do IF Baiano Campus Guanambi será aberto nesta terça,Agência Sertão,https://news.google.com/rss/articles/CBMitAFBVV95cUxOTnVrajRRejhwNEF1ZGVzRE5LV3NyeWVKS0NtUW0zcDZ3TXFqMHZmMWlXWXo4bzhqcHlzYUdXdE5yTmxJcUlkSGhmY240UFp2RXF5RnU1aG9oQ3VaMjExc1Y4OXNxSEtEYWJjNzl1Z3VaSEhhTG13VDF2V3NYdngwdzlZZG1zTFRWdlh4SlZHaDYwaUtwZmxLQ2JNTExhTlBSNXU0ZEh4N04ya3h4bC1rNjBDcW3SAbQBQVVfeXFMTk51a2o0UXo4cDRBdWRlc0ROS1dzcnllSktDbVFtM3A2d01xajB2ZjFpV1l6OG84anB5c2FHV3ROck5sSXFJZEhoZmNuNFBadkVxeUZ1NWhvaEN1WjIxMXNWODlzcUhLRGFiYzc5dWd1WkhIYUxtd1QxdldzWHZ4MHc5WWRtc0xUVnZYeEpWR2g2MGlLcGZsS0NiTUxMYU5QUjV1NGRIeDdOMmt4eGwtazYwQ3Ft?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Guanambi
2023-10-22,IF Baiano participa da SNCT em Brasília,CenárioMT,https://www.bol.uol.com.br/noticias/2023/10/22/termina-neste-domingo-semana-nacional-de-ciencia-e-tecnologia.htm,Institucional,Imprensa Local,Geral / Não Especificado
2023-10-21,Parceria entre IF Baiano e NRS para oferta de cursos na área de segurança de alimentos,Medeiros Neto,https://medeirosneto.com/noticia/16564/if-baiano-e-nrs-extremo-sul-capacitam-agentes-de-fiscalizacao-sanitaria-na-area-de-seguranca-de-alim.html,Ensino,Imprensa Local,Geral / Não Especificado
2023-10-20,Estudantes do IF Baiano em Guanambi obtiveram melhor nota de redação e quinta melhor média geral do Enem,iGuanambi,https://news.google.com/rss/articles/CBMivAJBVV95cUxQN3pKTVBCVENwVWtHdVl2TmlaMXJrZ0sxSWdhWk5NZlgxcUg0aklLSnY2TzZKampGVVZsa3pGOU1aTXV6R0syX0dSNEowQWwycDFIY3lONHltZk1Td0o4bjREbnlpblBvVHc0NC1sTkd1b3VQMzNuWUhGZGpxcG1HZDF5M2NPRkNnRlZUZHI2U2JXWkdOaGhhTUpQV1RIVUl4Z0Q0QTNRNzU2ZFJGaG95ZDM4X0pUYVYtZ2hacUJlV3hIdGFRWExBSW9TbWYxRTRsaHpmM0U1SHRRN0h6eXU2Rk1mWS1lX2FJQWZNUmVHOUNoaWljQlFmaVlkcEV0WUlFWENMTnBzR01iV3AxTW5JSTRRS2dnUGhWekpoWnByQ1hBQW5mVFlYa1BIbXdEaE0tMU84dm1sc2poQUFV0gG0AkFVX3lxTE5VTW1WaFNfb0pCUVVfWHNsTmFZejRseTdrNmJfSU52ZFowSG9FaU1Yb2tqV3FZb0RUSjQ4YUp2VVBCY19GMHJMUzlHWXRvN293VzNBdUxxa1NNT2tEd0p4cm9DT2lYVUdCeGRNSzhBa1hxUERueFlZN2Vfck14YVotVzhHbWFDNmJPUmlZbWlzMUw3bFpqcVZQYUxHaTd4T2MwNVd6U3BuN2dKeV93My1aWjVXdUNpV0NLdEVSS3hkUzF1Uk1BQ21XQTJlU0RsanpYRW5OZGxaOGVJTDVHMmFyWUNRTmNIU1RtX2RHNzNoazgycGdhWTBjRkstWUJNenhFVkNBZTJBalpaOTdBMXVueTBmaVF3TDU3OThzUllVemM4Ti1XTWJjX3dVRkxqQnlXbFBR?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Guanambi
2023-10-20,Rede Integra MEC - Tecnologias e Inovação na Educação Brasileira,GOV.BR,https://news.google.com/rss/articles/CBMiRkFVX3lxTE5uZEhZRzBzLXF6V091ZUMxZHlKZTdnVlpOd1JNRW84OHVtMWw0UU1kZHV5ekdHUEx2YkxkUFl5SG5LVlUtaFE?oc=5&hl=en-US&gl=US&ceid=US:en,Pesquisa,Institucional / Governamental,Geral / Não Especificado
2023-10-20,II Dia de Campo sobre Umbu Gigante será realizado no dia 8 de novembro em Vitória da Conquista,Agência Sertão,https://news.google.com/rss/articles/CBMizAFBVV95cUxNYlU2SzlMUEFweXZPZW02dzZVNS1iX2ptRlNKcTNvVkZjb0x3THVJdjZNTW82ZFI0UjR4bG9UakxwcTZfeG9KdjdrYUZrYmNLRjllZEo4RkFxd1lrSmhhTFV0R2ViS0JkbGd6SmhUUXJlSE9rcndpNjRVU25tYmNrYW5fMUJaOFFuMkZVWlpacFRHQzFKNm5wRFNxWnF1Xy10Zm1iX0hOX0RiOFNmQkFkVVpIb0dPY0YybmFERllwbEs1S01HZjE2dzgxUHnSAcwBQVVfeXFMTWJVNks5TFBBcHl2T2VtNnc2VTUtYl9qbUZTSnEzb1ZGY29Md0x1SXY2TU1vNmRSNFI0eGxvVGpMcHE2X3hvSnY3a2FGa2JjS0Y5ZWRKOEZBcXdZa0poYUxVdEdlYktCZGxnekpoVFFyZUhPa3J3aTY0VVNubWJja2FuXzFCWjhRbjJGVVpaWnBUR0MxSjZucERTcVpxdV8tdGZtYl9ITl9EYjhTZkJBZFVaSG9HT2NGMm5hREZZcGxLNUtNR2YxNnc4MVB5?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2023-10-19,Câmara prestará homenagem à reitora do IFBA com Medalha Anísio Teixeira,Câmara de Salvador,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOMDBkWEhPSXJ3SmdsczdrdjVYc3VKbjVHVUR5MmhjTV9fZmZGQUMxdm5namdfZnFYdVBON0pRcFMwemk4bUtKSVEyYVVDU2J5d2NhZ1FoUXo4a295R2Nic29tQUNyb1lHbFdoMVZnNnd0OU5fQ1Nnc3loLVNNZ1NWaTN4eDR4bk1tZEJTVl9OVmdxYU1jNXFnU21wbjBTQzMyRzBSbWlHQklpbFN3WkJOcVNVOHFONC1F?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2023-10-18,O Fino do Leite completa 16 anos com uma história de sucesso em Teixeira de Freitas,SulBahiaNews,https://news.google.com/rss/articles/CBMitwFBVV95cUxQSnd5ZFpEZWU2aExqWUZ6QVp2dTdVcFQtWG1wQzNUWERzRkJ6elZRb3pOUG9qTGItdlF3UENIWWZiSlZxNVN4RUthZWtHSlQtSmQ2dEZaTk9aN19DZ3FRdmI3V3VsY0tfT2dXTlJCRldrMm5mYnVvT01hbEx2TVU5TC16QUp2NTRkRFdNZlYtc3lZNjJaMF9xRUd2VnlJWmQ3X3YwNnp6T3N2Xy1Jc0pQMVJmT0xoVmM?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2023-10-18,IF Baiano visita prefeitura de Medeiros Neto,Bahia ExtremoSul,https://bahiaextremosul.com.br/prefeitura-de-medeiros-neto-e-if-baiano-dialogam-sobre-andamento-da-parceria-com-oferta-de-cursos-tecnicos,Institucional,Imprensa Local,Geral / Não Especificado
2023-10-18,IF Baiano visita prefeitura de Medeiros Neto,Jornal Alerta,https://jornalalerta.com.br/prefeitura-de-medeiros-neto-e-if-baiano-dialogam-sobre-andamento-da-parceria-com-oferta-de-cursos-tecnicos/,Institucional,Imprensa Local,Geral / Não Especificado
2023-10-18,IF Baiano oferece quase 2 mil vagas para cursos técnicos em Bom Jesus da Lapa e em mais sete campi,Notícias da Lapa,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPUXppbzBvbklxQV9DZ2JwcWRJd2o1d21ZSDZZWlFJUVd0aGhoZHc2Z3JJMFM4MnZNVUVMUU51M2QwNHBjc3hobUtmVDkwYjVWUFk5eFdFVWFhblkyazEzWmdESzFwUHR3WXZjN0dLNEJNc3o0MWNVN0VRVWVpb2NSSEVtU2QwbFdVNEp2dVg5ZGYwNjBFUGF5RFo4MWhBaFNwWjdZWWtFWFBmM1NzR1ktSEJrT3p2RU14TkU5NUZrT0J4VlQ2ZnVPejdaN21KS3NSZ2hvLVAtRUJ0djdzeXNV?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Bom Jesus da Lapa
2023-10-18,IF Baiano oferta 120 vagas em cursos técnicos integrados ao Ensino Médio no Campus Bom Jesus da Lapa,Notícias de Bom Jesus da Lapa,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNam1wdVF0NHM0Nks1LVRySE5hWEVlaWJUZjlvZmxucFhzYVZTdnozZ2QzeFJyNm5VdTc5T21KZE5lMEpEaGhET3ZKTEw3SDVyQlRWdTNzNkpJNkpyX2hJZzhURlpROWRlaHgxM1htYlBqQ08xNS1QSXU1Ymg1VXhMTllnWDF1aVVLb3ZTRVFsN3gyVEdDcFNyRzB4T1ExZ1hrazhMN2JDaGFoc1AzQVZSZVJ2T1NRQ1NzSmhJTXlUM2tDRzZkNEI1bjVGME51TnlmUnNj?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Bom Jesus da Lapa
2023-10-18,Instituto Federal Baiano tem inscrições abertas para seleção de estudantes no interior do estado; veja vagas e prazos,G1,https://news.google.com/rss/articles/CBMigAJBVV95cUxNVmtnNGJacTVWSG9DaHBOb1pPbHQ1WkUzTWRUdzBfQ1BncnJ2VWQ0SkNLSHNFc3NUMER5LWNNVUJvU2xlRTE1MklnLUNsWXQtdEgwMWFGYUxjaWpFN2ZsTjhnMVY3NjliYm92b3N5aklYcjhCTjlpY0RmSDd1TlRhT0ZKdzRNUmVhM1AwWklBVmZiOGw2UnNsRUJ5Zm94UjNxaG13dmVHUXN4ZGdmOGZqd3NqVlRRTy11TmVyWjZXcDA4MWpZZnBXWmNfbFFZVS1SRDFiZnVaRFZHVVNhZ0o0bktwYkNHWHA5V3g4V1hwR29iaEMtcnBLZXd1UGtHUUc00gGPAkFVX3lxTFBKd0JNNjFYTldXX0wxbDRTcTBwT0xOb1hPMVN5dVRMNHNjUDBXUFdrQkNCcE1BeUNicU5mdXBJMFJ0ZW1BVlI2UGR6WERsRmh0QVNEYkhtdFZPSFJyVmtJQXdJLUVJZDIwRjdxSGxmYTlEV19jMWlUS21GQjhqVnpGUHd3bXNfUm9ZUHgwX1FhdzU4TXU3MTVsSV82X2JUZGRScEZJXzA3WEZkUDNxclkyUnhUYXNVa2hZR0NqQW41TXF6bHZVVy0zd0xlTnFCc0tUanBncW1jaGZDOFRwX2x4VU9TNkZBSzdqSEdNdFVpVmMyR0VBM2RlUWNfc1BMWnVBb0hrTUptZTNIbklmekE?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa (Nacional),Geral / Não Especificado
2023-10-13,"IF Baiano oferta quase 1,5 mil vagas para cursos técnicos presenciais e EaD em seis cidades",Agência Sertão,https://news.google.com/rss/articles/CBMixwFBVV95cUxNZU1tMmlDR3RORENMY1Rfd1hjZjZnNGNhTkgwTVhNZGdIOGd2aDZ1MTg5RDRleXVhMW5fSHRPZkZITFAzbTlRdGM1aHFxTml3YW9xZjAwalE3VG9rWmhzdkJWMTRtYUJ2UkRJX1k2RnQ4MThOcjNOM0Mxai1sRVNtQU9iNllKNGJwaW1ISjR1UlI4b09LTFIwQmJNbDNZSUVHZnpjbVB2cWx2Xy04S19JZ3VYaV90eG04T2dXUlJfWktLYW5sY0930gHHAUFVX3lxTE1lTW0yaUNHdE5EQ0xjVF93WGNmNmc0Y2FOSDBNWE1kZ0g4Z3ZoNnUxODlENGV5dWExbl9IdE9mRkhMUDNtOVF0YzVocXFOaXdhb3FmMDBqUTdUb2taaHN2QlYxNG1hQnZSRElfWTZGdDgxOE5yM04zQzFqLWxFU21BT2I2WUo0YnBpbUhKNHVSUjhvT0tMUjBCYk1sM1lJRUdmemNtUHZxbHZfLThLX0lndVhpX3R4bThPZ1dSUl9aS0thbmxjT3c?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2023-10-10,Instituto Federal Baiano tem inscrições abertas para seleção de estudantes no sul da Bahia,G1,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOM3JOZV9YMEpBakRXT1hCNkF1TWpydnFQVG5CT1lxZFgtLXl0S042QjRhSllmREwxS19ld0ZYZUVXOGNWelJqaFZLY0ZVS2M4TUdYNDJYaVJnOWZ1QTgtRE5pRXMyRTB1QkVhdDA3V2g1bjBEVUtfdVpfc0RnVkF5dmM2bUFsbnFmbWpza0tPajI2ZkMzSndpbDBLQUo5NmladHFvRkNqQVZBUGhGNzZGOUo1QU9FaTk5ZGdEa1hkbTQxZldSdmFsR0lPbzBtS1lFb0tPLUdMVVgxTDVXNlHSAewBQVVfeXFMTTRwTFEyOHp0NHhleEQ4R2RrZTkwLS04LTQ2bllybS1FTnVPdXhtUjV0dl9LWGNwMWZiZUl2c01wTnRfTWUwbGhpaVROOXg3N0Z1VXJHVXNsYmthRTFiaHlfMVRFTS1JV0s4MGJQa0x4bDJPNzNMTmlrMzFYWG1aellqOHZsZ0tnek5JemZkSHZVTDhzbmFUTnFSWTU0VXhNcm1GS2hMS0hMT0l6TGh2aUlrNHZqWm9XY2J5dGR1MUtwNnBBX3VyWkttOVBoWVpaZWt1eWpJWnFraGFLcUNiZWFhY1g3Sl92bUJPcUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa (Nacional),Geral / Não Especificado
2023-10-07,Comitiva do Campus Guanambi realizou expedição,IGuanambi,https://www.iguanambi.com.br/noticias/2023/10/07/if-baiano-comitiva-do-campus-guanambi-realizou-expedicao-na-serra-dos-montes-altos/,Institucional,Imprensa Local,Guanambi
2023-09-29,Calor deve continuar forte na Região de Guanambi pelos próximos dias,Agência Sertão,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNZTRLaFd0MjFTSlhYNWtIZTFxa3YxelRvYnVvU1ZTZTRtd0h2dmdFN1BpV0NmRnptMVF2UGc4dHNJOGc0MnVKWkFZYWlEczNGM2FRSXl5QjZscGw4QzRwaXppWE9ILVZLVHZ0d0lzenlmQ1ZVVVBGcHN2ZE0yVFpVSGxUOGd3V09Pc2UxMXo4MzdLNHA3bm1YZmxtSlpzZnZ3aWtoUGcwbE8yd9IBqgFBVV95cUxNZTRLaFd0MjFTSlhYNWtIZTFxa3YxelRvYnVvU1ZTZTRtd0h2dmdFN1BpV0NmRnptMVF2UGc4dHNJOGc0MnVKWkFZYWlEczNGM2FRSXl5QjZscGw4QzRwaXppWE9ILVZLVHZ0d0lzenlmQ1ZVVVBGcHN2ZE0yVFpVSGxUOGd3V09Pc2UxMXo4MzdLNHA3bm1YZmxtSlpzZnZ3aWtoUGcwbE8ydw?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Guanambi
2023-09-29,VI Simpósio de Tecnologia em Agroindústria IF Baiano (SIMTA) \- Campus Guanambi,Guanambi,https://www.iguanambi.com.br/noticias/2023/09/29/agroindustria-para-o-desenvolvimento-sustentavel-e-o-tema-do-simta-2023/,Pesquisa,Imprensa Local,Guanambi
2023-09-28,Concurso IF Baiano: banca contratada! VEJA,Blog Gran Cursos Online,https://news.google.com/rss/articles/CBMihAFBVV95cUxQNmFTZHFrclhDOFU2NUE5OXNaYnVrZEdBSi1GUDdwYUxiM0UyV2x3Rm5WNEp2VFFhdEEzbUJnWWZ5WUFGUUJMY1lwZVJVNDhXcWhVdzQ5cjJsQVptTS1BY2MxZHZtcllJaC1TTWV2U2Z3MUI1UTQwZkM3X0JVZUVSS3lRemI?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2023-09-28,"Bom Jesus da Lapa vai sediar Congresso de Ensino, Pesquisa e Extensão do IF Baiano na próxima semana",Agência Sertão,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQSmxlRmttZldGTVl2Y0J5NExTdU4zR3N6S2dyTXU0VHhka05wZzRkU2xucUV6OVE3Tm5ZOU1TalQxRERlaER2V2RQVnBVVzhMR2NuZE9lZ2p4Q3FmcjYzM3VCLXNHUWlpdUczTnVIb0Z6MEhBYnJzNzlPUmtZdG5NdlpMa0RHSFpCd1E4Wlg0ZEJyZThmb3Bldmd4S1dlUXdTNTJuRlZYcjJNWmljcHBaVjEtVkd2Y3lZRU5JWmNfZ0tiQkliOHc4bjAyU3VlYUgzT1Vj0gHTAUFVX3lxTFBKbGVGa21mV0ZNWXZjQnk0TFN1TjNHc3pLZ3JNdTRUeGRrTnBnNGRTbG5xRXo5UTdOblk5TVNqVDFERGVoRHZXZFBWcFVXOExHY25kT2VnanhDcWZyNjMzdUItc0dRaWl1RzNOdUhvRnowSEFicnM3OU9Sa1l0bk12WkxrREdIWkJ3UThaWDRkQnJlOGZvcGV2Z3hLV2VRd1M1Mm5GVlhyMk1aaWNwcFpWMS1WR3ZjeVlFTklaY19nS2JCSWI4dzhuMDJTdWVhSDNPVWM?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Bom Jesus da Lapa
2023-09-28,Projeto do IF Baiano em Guanambi disponibiliza materiais didáticos para estudo individual de estudantes surdos,Agência Sertão,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPd014UGR5SFY1cTlJYWFtbkZkd3pCeHUyNXZfM2h4YVZRZjcxUjVJU3hldnBOMHBtaTZ0dmZDdkdfblJ2dVdoWFZLdlIzUUhlXzVYbWZWMFhjX2N2X050MjU4a05INmRJbjNCNDZ2OWYzRTROWnRvanBBOGFOTWRWVDZiVzB3T3hJbzBidXJKMThhNmpIZGRITU1rbmhreDBTNUUyZEQwOWx3eDRqSUxBUEx2cWpQTXVRUjhiX0xUbGJlLXg5eDlDVGcyZ2dkcHljSk5meVMySDM1LXNDOUxyYk5n0gHiAUFVX3lxTE93TXhQZHlIVjVxOUlhYW1uRmR3ekJ4dTI1dl8zaHhhVlFmNzFSNUlTeGV2cE4wcG1pNnR2ZkN2R19uUnZ1V2hYVkt2UjNRSGVfNVhtZlYwWGNfY3ZfTnQyNThrTkg2ZEluM0I0NnY5ZjNFNE5adG9qcEE4YU5NZFZUNmJXMHdPeElvMGJ1ckoxOGE2akhkZEhNTWtuaGt4MFM1RTJkRDA5bHd4NGpJTEFQTHZxalBNdVFSOGJfTFRsYmUteDl4OUNUZzJnZ2RweWNKTmZ5UzJIMzUtc0M5THJiTmc?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Guanambi
